# Renewables.ninja Solar PV (Point API) - 53.381, -1.486 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.381"""," ""lon"": ""-1.486"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
27/05/2015 15:00,27/05/2015 16:00,0.137,0.01,0.154,13.837,,,,,,,,,,,,,
27/05/2015 16:00,27/05/2015 17:00,0.085,0.004,0.104,12.996,,,,,,,,,,,,,
27/05/2015 17:00,27/05/2015 18:00,0.04,0.001,0.056,11.417,,,,,,,,,,,,,
27/05/2015 18:00,27/05/2015 19:00,0.021,0,0.035,9.891,,,,,,,,,,,,,
27/05/2015 19:00,27/05/2015 20:00,0.01,0,0.02,9.167,,,,,,,,,,,,,
27/05/2015 20:00,27/05/2015 21:00,0,0,0,8.792,,,,,,,,,,,,,
27/05/2015 21:00,27/05/2015 22:00,0,0,0,8.648,,,,,,,,,,,,,
27/05/2015 22:00,27/05/2015 23:00,0,0,0,8.568,,,,,,,,,,,,,
27/05/2015 23:00,28/05/2015 00:00,0,0,0,8.445,,,,,,,,,,,,,
28/05/2015 00:00,28/05/2015 01:00,0,0,0,8.006,,,,,,,,,,,,,
28/05/2015 01:00,28/05/2015 02:00,0,0,0,7.421,,,,,,,,,,,,,
28/05/2015 02:00,28/05/2015 03:00,0,0,0,6.884,,,,,,,,,,,,,
28/05/2015 03:00,28/05/2015 04:00,0,0,0,6.389,,,,,,,,,,,,,
28/05/2015 04:00,28/05/2015 05:00,0.011,0,0.022,6.21,,,,,,,,,,,,,
28/05/2015 05:00,28/05/2015 06:00,0.055,0,0.073,6.831,,,,,,,,,,,,,
28/05/2015 06:00,28/05/2015 07:00,0.136,0.039,0.119,7.63,,,,,,,,,,,,,
28/05/2015 07:00,28/05/2015 08:00,0.322,0.245,0.116,8.633,,,,,,,,,,,,,
28/05/2015 08:00,28/05/2015 09:00,0.461,0.401,0.125,9.535,,,,,,,,,,,,,
28/05/2015 09:00,28/05/2015 10:00,0.582,0.55,0.133,10.351,,,,,,,,,,,,,
28/05/2015 10:00,28/05/2015 11:00,0.643,0.617,0.151,10.923,,,,,,,,,,,,,
28/05/2015 11:00,28/05/2015 12:00,0.681,0.665,0.159,11.287,,,,,,,,,,,,,
28/05/2015 12:00,28/05/2015 13:00,0.677,0.655,0.164,11.566,,,,,,,,,,,,,
28/05/2015 13:00,28/05/2015 14:00,0.646,0.617,0.159,11.717,,,,,,,,,,,,,
28/05/2015 14:00,28/05/2015 15:00,0.576,0.529,0.151,11.731,,,,,,,,,,,,,
28/05/2015 15:00,28/05/2015 16:00,0.473,0.409,0.137,11.642,,,,,,,,,,,,,
28/05/2015 16:00,28/05/2015 17:00,0.343,0.272,0.119,11.456,,,,,,,,,,,,,
28/05/2015 17:00,28/05/2015 18:00,0.193,0.123,0.1,11.09,,,,,,,,,,,,,
28/05/2015 18:00,28/05/2015 19:00,0.062,0.005,0.077,10.417,,,,,,,,,,,,,
28/05/2015 19:00,28/05/2015 20:00,0.021,0,0.035,8.896,,,,,,,,,,,,,
28/05/2015 20:00,28/05/2015 21:00,0,0,0.001,7.285,,,,,,,,,,,,,
28/05/2015 21:00,28/05/2015 22:00,0,0,0,7.259,,,,,,,,,,,,,
28/05/2015 22:00,28/05/2015 23:00,0,0,0,7.328,,,,,,,,,,,,,
28/05/2015 23:00,29/05/2015 00:00,0,0,0,7.195,,,,,,,,,,,,,
29/05/2015 00:00,29/05/2015 01:00,0,0,0,6.952,,,,,,,,,,,,,
29/05/2015 01:00,29/05/2015 02:00,0,0,0,6.769,,,,,,,,,,,,,
29/05/2015 02:00,29/05/2015 03:00,0,0,0,6.571,,,,,,,,,,,,,
29/05/2015 03:00,29/05/2015 04:00,0,0,0,6.331,,,,,,,,,,,,,
29/05/2015 04:00,29/05/2015 05:00,0.004,0,0.012,6.252,,,,,,,,,,,,,
29/05/2015 05:00,29/05/2015 06:00,0.038,0,0.054,6.686,,,,,,,,,,,,,
29/05/2015 06:00,29/05/2015 07:00,0.066,0.003,0.082,7.178,,,,,,,,,,,,,
29/05/2015 07:00,29/05/2015 08:00,0.083,0.004,0.099,7.339,,,,,,,,,,,,,
29/05/2015 08:00,29/05/2015 09:00,0.115,0.006,0.131,7.533,,,,,,,,,,,,,
29/05/2015 09:00,29/05/2015 10:00,0.146,0.008,0.161,7.872,,,,,,,,,,,,,
29/05/2015 10:00,29/05/2015 11:00,0.212,0.02,0.22,8.301,,,,,,,,,,,,,
29/05/2015 11:00,29/05/2015 12:00,0.46,0.188,0.335,9.32,,,,,,,,,,,,,
29/05/2015 12:00,29/05/2015 13:00,0.553,0.342,0.302,10.049,,,,,,,,,,,,,
29/05/2015 13:00,29/05/2015 14:00,0.478,0.244,0.305,10.228,,,,,,,,,,,,,
29/05/2015 14:00,29/05/2015 15:00,0.408,0.176,0.287,10.166,,,,,,,,,,,,,
29/05/2015 15:00,29/05/2015 16:00,0.356,0.153,0.249,10.135,,,,,,,,,,,,,
29/05/2015 16:00,29/05/2015 17:00,0.271,0.103,0.203,9.95,,,,,,,,,,,,,
29/05/2015 17:00,29/05/2015 18:00,0.17,0.045,0.152,9.487,,,,,,,,,,,,,
29/05/2015 18:00,29/05/2015 19:00,0.076,0.002,0.094,8.809,,,,,,,,,,,,,
29/05/2015 19:00,29/05/2015 20:00,0.021,0,0.034,7.785,,,,,,,,,,,,,
29/05/2015 20:00,29/05/2015 21:00,0,0,0.001,6.652,,,,,,,,,,,,,
29/05/2015 21:00,29/05/2015 22:00,0,0,0,6.232,,,,,,,,,,,,,
29/05/2015 22:00,29/05/2015 23:00,0,0,0,5.835,,,,,,,,,,,,,
29/05/2015 23:00,30/05/2015 00:00,0,0,0,5.487,,,,,,,,,,,,,
30/05/2015 00:00,30/05/2015 01:00,0,0,0,5.144,,,,,,,,,,,,,
30/05/2015 01:00,30/05/2015 02:00,0,0,0,4.863,,,,,,,,,,,,,
30/05/2015 02:00,30/05/2015 03:00,0,0,0,4.681,,,,,,,,,,,,,
30/05/2015 03:00,30/05/2015 04:00,0,0,0,4.51,,,,,,,,,,,,,
30/05/2015 04:00,30/05/2015 05:00,0.011,0,0.023,4.693,,,,,,,,,,,,,
30/05/2015 05:00,30/05/2015 06:00,0.058,0,0.076,5.641,,,,,,,,,,,,,
30/05/2015 06:00,30/05/2015 07:00,0.169,0.086,0.107,7.148,,,,,,,,,,,,,
30/05/2015 07:00,30/05/2015 08:00,0.342,0.279,0.104,8.541,,,,,,,,,,,,,
30/05/2015 08:00,30/05/2015 09:00,0.494,0.456,0.112,9.713,,,,,,,,,,,,,
30/05/2015 09:00,30/05/2015 10:00,0.616,0.61,0.119,10.709,,,,,,,,,,,,,
30/05/2015 10:00,30/05/2015 11:00,0.702,0.733,0.122,11.617,,,,,,,,,,,,,
30/05/2015 11:00,30/05/2015 12:00,0.739,0.786,0.129,12.37,,,,,,,,,,,,,
30/05/2015 12:00,30/05/2015 13:00,0.709,0.721,0.151,12.842,,,,,,,,,,,,,
30/05/2015 13:00,30/05/2015 14:00,0.608,0.533,0.197,13.03,,,,,,,,,,,,,
30/05/2015 14:00,30/05/2015 15:00,0.436,0.255,0.25,12.896,,,,,,,,,,,,,
30/05/2015 15:00,30/05/2015 16:00,0.311,0.119,0.237,12.747,,,,,,,,,,,,,
30/05/2015 16:00,30/05/2015 17:00,0.215,0.055,0.193,12.577,,,,,,,,,,,,,
30/05/2015 17:00,30/05/2015 18:00,0.107,0.01,0.12,12.101,,,,,,,,,,,,,
30/05/2015 18:00,30/05/2015 19:00,0.036,0,0.052,11.116,,,,,,,,,,,,,
30/05/2015 19:00,30/05/2015 20:00,0.008,0,0.018,9.903,,,,,,,,,,,,,
30/05/2015 20:00,30/05/2015 21:00,0,0,0.001,8.741,,,,,,,,,,,,,
30/05/2015 21:00,30/05/2015 22:00,0,0,0,8.463,,,,,,,,,,,,,
30/05/2015 22:00,30/05/2015 23:00,0,0,0,8.306,,,,,,,,,,,,,
30/05/2015 23:00,31/05/2015 00:00,0,0,0,8.142,,,,,,,,,,,,,
31/05/2015 00:00,31/05/2015 01:00,0,0,0,8.191,,,,,,,,,,,,,
31/05/2015 01:00,31/05/2015 02:00,0,0,0,8.307,,,,,,,,,,,,,
31/05/2015 02:00,31/05/2015 03:00,0,0,0,8.372,,,,,,,,,,,,,
31/05/2015 03:00,31/05/2015 04:00,0,0,0,8.534,,,,,,,,,,,,,
31/05/2015 04:00,31/05/2015 05:00,0,0,0.006,9.085,,,,,,,,,,,,,
31/05/2015 05:00,31/05/2015 06:00,0.013,0,0.026,9.819,,,,,,,,,,,,,
31/05/2015 06:00,31/05/2015 07:00,0.056,0.002,0.073,10.731,,,,,,,,,,,,,
31/05/2015 07:00,31/05/2015 08:00,0.146,0.017,0.155,11.617,,,,,,,,,,,,,
31/05/2015 08:00,31/05/2015 09:00,0.224,0.044,0.213,11.53,,,,,,,,,,,,,
31/05/2015 09:00,31/05/2015 10:00,0.409,0.202,0.266,11.282,,,,,,,,,,,,,
31/05/2015 10:00,31/05/2015 11:00,0.511,0.328,0.265,11.365,,,,,,,,,,,,,
31/05/2015 11:00,31/05/2015 12:00,0.541,0.362,0.27,11.368,,,,,,,,,,,,,
31/05/2015 12:00,31/05/2015 13:00,0.631,0.53,0.224,11.509,,,,,,,,,,,,,
31/05/2015 13:00,31/05/2015 14:00,0.611,0.519,0.207,11.342,,,,,,,,,,,,,
31/05/2015 14:00,31/05/2015 15:00,0.541,0.437,0.194,11.04,,,,,,,,,,,,,
31/05/2015 15:00,31/05/2015 16:00,0.494,0.428,0.144,10.869,,,,,,,,,,,,,
31/05/2015 16:00,31/05/2015 17:00,0.361,0.287,0.123,10.542,,,,,,,,,,,,,
31/05/2015 17:00,31/05/2015 18:00,0.201,0.118,0.112,9.985,,,,,,,,,,,,,
31/05/2015 18:00,31/05/2015 19:00,0.072,0.005,0.087,9.223,,,,,,,,,,,,,
31/05/2015 19:00,31/05/2015 20:00,0.024,0,0.039,8.047,,,,,,,,,,,,,
31/05/2015 20:00,31/05/2015 21:00,0,0,0.001,6.736,,,,,,,,,,,,,
31/05/2015 21:00,31/05/2015 22:00,0,0,0,6.053,,,,,,,,,,,,,
31/05/2015 22:00,31/05/2015 23:00,0,0,0,5.523,,,,,,,,,,,,,
31/05/2015 23:00,01/06/2015 00:00,0,0,0,5.068,,,,,,,,,,,,,
01/06/2015 00:00,01/06/2015 01:00,0,0,0,4.664,,,,,,,,,,,,,
01/06/2015 01:00,01/06/2015 02:00,0,0,0,4.216,,,,,,,,,,,,,
01/06/2015 02:00,01/06/2015 03:00,0,0,0,3.77,,,,,,,,,,,,,
01/06/2015 03:00,01/06/2015 04:00,0,0,0,3.512,,,,,,,,,,,,,
01/06/2015 04:00,01/06/2015 05:00,0.013,0,0.024,3.826,,,,,,,,,,,,,
01/06/2015 05:00,01/06/2015 06:00,0.064,0,0.082,4.85,,,,,,,,,,,,,
01/06/2015 06:00,01/06/2015 07:00,0.18,0.093,0.111,6.695,,,,,,,,,,,,,
01/06/2015 07:00,01/06/2015 08:00,0.332,0.244,0.129,8.576,,,,,,,,,,,,,
01/06/2015 08:00,01/06/2015 09:00,0.465,0.38,0.152,9.848,,,,,,,,,,,,,
01/06/2015 09:00,01/06/2015 10:00,0.554,0.468,0.18,10.835,,,,,,,,,,,,,
01/06/2015 10:00,01/06/2015 11:00,0.637,0.571,0.192,11.692,,,,,,,,,,,,,
01/06/2015 11:00,01/06/2015 12:00,0.592,0.433,0.27,12.16,,,,,,,,,,,,,
01/06/2015 12:00,01/06/2015 13:00,0.294,0.051,0.284,11.467,,,,,,,,,,,,,
01/06/2015 13:00,01/06/2015 14:00,0.195,0.015,0.209,10.624,,,,,,,,,,,,,
01/06/2015 14:00,01/06/2015 15:00,0.151,0.009,0.168,10.104,,,,,,,,,,,,,
01/06/2015 15:00,01/06/2015 16:00,0.131,0.008,0.148,9.804,,,,,,,,,,,,,
01/06/2015 16:00,01/06/2015 17:00,0.13,0.009,0.145,9.651,,,,,,,,,,,,,
01/06/2015 17:00,01/06/2015 18:00,0.057,0.002,0.074,9.235,,,,,,,,,,,,,
01/06/2015 18:00,01/06/2015 19:00,0.023,0,0.037,8.813,,,,,,,,,,,,,
01/06/2015 19:00,01/06/2015 20:00,0.003,0,0.011,8.551,,,,,,,,,,,,,
01/06/2015 20:00,01/06/2015 21:00,0,0,0,8.578,,,,,,,,,,,,,
01/06/2015 21:00,01/06/2015 22:00,0,0,0,8.967,,,,,,,,,,,,,
01/06/2015 22:00,01/06/2015 23:00,0,0,0,9.379,,,,,,,,,,,,,
01/06/2015 23:00,02/06/2015 00:00,0,0,0,9.076,,,,,,,,,,,,,
02/06/2015 00:00,02/06/2015 01:00,0,0,0,8.213,,,,,,,,,,,,,
02/06/2015 01:00,02/06/2015 02:00,0,0,0,7.329,,,,,,,,,,,,,
02/06/2015 02:00,02/06/2015 03:00,0,0,0,6.787,,,,,,,,,,,,,
02/06/2015 03:00,02/06/2015 04:00,0,0,0,6.624,,,,,,,,,,,,,
02/06/2015 04:00,02/06/2015 05:00,0.011,0,0.022,6.847,,,,,,,,,,,,,
02/06/2015 05:00,02/06/2015 06:00,0.06,0,0.079,7.839,,,,,,,,,,,,,
02/06/2015 06:00,02/06/2015 07:00,0.159,0.054,0.13,9.24,,,,,,,,,,,,,
02/06/2015 07:00,02/06/2015 08:00,0.2,0.049,0.181,10.482,,,,,,,,,,,,,
02/06/2015 08:00,02/06/2015 09:00,0.161,0.017,0.171,11.425,,,,,,,,,,,,,
02/06/2015 09:00,02/06/2015 10:00,0.169,0.017,0.181,12.461,,,,,,,,,,,,,
02/06/2015 10:00,02/06/2015 11:00,0.367,0.132,0.292,14.063,,,,,,,,,,,,,
02/06/2015 11:00,02/06/2015 12:00,0.681,0.671,0.175,15.528,,,,,,,,,,,,,
02/06/2015 12:00,02/06/2015 13:00,0.706,0.735,0.15,15.889,,,,,,,,,,,,,
02/06/2015 13:00,02/06/2015 14:00,0.619,0.576,0.18,15.441,,,,,,,,,,,,,
02/06/2015 14:00,02/06/2015 15:00,0.558,0.494,0.173,14.732,,,,,,,,,,,,,
02/06/2015 15:00,02/06/2015 16:00,0.443,0.348,0.169,14.219,,,,,,,,,,,,,
02/06/2015 16:00,02/06/2015 17:00,0.328,0.229,0.149,13.82,,,,,,,,,,,,,
02/06/2015 17:00,02/06/2015 18:00,0.168,0.061,0.136,13.049,,,,,,,,,,,,,
02/06/2015 18:00,02/06/2015 19:00,0.071,0.007,0.085,12.224,,,,,,,,,,,,,
02/06/2015 19:00,02/06/2015 20:00,0.025,0,0.04,11.109,,,,,,,,,,,,,
02/06/2015 20:00,02/06/2015 21:00,0,0,0.002,9.992,,,,,,,,,,,,,
02/06/2015 21:00,02/06/2015 22:00,0,0,0,9.356,,,,,,,,,,,,,
02/06/2015 22:00,02/06/2015 23:00,0,0,0,8.897,,,,,,,,,,,,,
02/06/2015 23:00,03/06/2015 00:00,0,0,0,8.493,,,,,,,,,,,,,
03/06/2015 00:00,03/06/2015 01:00,0,0,0,8,,,,,,,,,,,,,
03/06/2015 01:00,03/06/2015 02:00,0,0,0,7.683,,,,,,,,,,,,,
03/06/2015 02:00,03/06/2015 03:00,0,0,0,7.318,,,,,,,,,,,,,
03/06/2015 03:00,03/06/2015 04:00,0,0,0,6.837,,,,,,,,,,,,,
03/06/2015 04:00,03/06/2015 05:00,0.015,0,0.027,6.865,,,,,,,,,,,,,
03/06/2015 05:00,03/06/2015 06:00,0.056,0,0.074,7.879,,,,,,,,,,,,,
03/06/2015 06:00,03/06/2015 07:00,0.169,0.097,0.097,9.212,,,,,,,,,,,,,
03/06/2015 07:00,03/06/2015 08:00,0.343,0.297,0.092,10.45,,,,,,,,,,,,,
03/06/2015 08:00,03/06/2015 09:00,0.494,0.473,0.1,11.522,,,,,,,,,,,,,
03/06/2015 09:00,03/06/2015 10:00,0.613,0.626,0.107,12.406,,,,,,,,,,,,,
03/06/2015 10:00,03/06/2015 11:00,0.689,0.73,0.115,13.124,,,,,,,,,,,,,
03/06/2015 11:00,03/06/2015 12:00,0.729,0.787,0.12,13.764,,,,,,,,,,,,,
03/06/2015 12:00,03/06/2015 13:00,0.714,0.756,0.132,14.218,,,,,,,,,,,,,
03/06/2015 13:00,03/06/2015 14:00,0.635,0.614,0.159,14.354,,,,,,,,,,,,,
03/06/2015 14:00,03/06/2015 15:00,0.51,0.412,0.19,14.231,,,,,,,,,,,,,
03/06/2015 15:00,03/06/2015 16:00,0.393,0.266,0.19,14.049,,,,,,,,,,,,,
03/06/2015 16:00,03/06/2015 17:00,0.298,0.184,0.159,13.785,,,,,,,,,,,,,
03/06/2015 17:00,03/06/2015 18:00,0.173,0.076,0.127,13.282,,,,,,,,,,,,,
03/06/2015 18:00,03/06/2015 19:00,0.067,0.007,0.08,12.545,,,,,,,,,,,,,
03/06/2015 19:00,03/06/2015 20:00,0.024,0,0.039,10.666,,,,,,,,,,,,,
03/06/2015 20:00,03/06/2015 21:00,0,0,0.002,8.899,,,,,,,,,,,,,
03/06/2015 21:00,03/06/2015 22:00,0,0,0,8.598,,,,,,,,,,,,,
03/06/2015 22:00,03/06/2015 23:00,0,0,0,8.288,,,,,,,,,,,,,
03/06/2015 23:00,04/06/2015 00:00,0,0,0,8.219,,,,,,,,,,,,,
04/06/2015 00:00,04/06/2015 01:00,0,0,0,7.793,,,,,,,,,,,,,
04/06/2015 01:00,04/06/2015 02:00,0,0,0,7.168,,,,,,,,,,,,,
04/06/2015 02:00,04/06/2015 03:00,0,0,0,6.529,,,,,,,,,,,,,
04/06/2015 03:00,04/06/2015 04:00,0,0,0,5.838,,,,,,,,,,,,,
04/06/2015 04:00,04/06/2015 05:00,0.014,0,0.026,6.198,,,,,,,,,,,,,
04/06/2015 05:00,04/06/2015 06:00,0.058,0,0.076,7.947,,,,,,,,,,,,,
04/06/2015 06:00,04/06/2015 07:00,0.157,0.066,0.117,9.477,,,,,,,,,,,,,
04/06/2015 07:00,04/06/2015 08:00,0.289,0.193,0.137,11.916,,,,,,,,,,,,,
04/06/2015 08:00,04/06/2015 09:00,0.429,0.354,0.144,13.645,,,,,,,,,,,,,
04/06/2015 09:00,04/06/2015 10:00,0.565,0.543,0.135,14.892,,,,,,,,,,,,,
04/06/2015 10:00,04/06/2015 11:00,0.653,0.674,0.133,15.888,,,,,,,,,,,,,
04/06/2015 11:00,04/06/2015 12:00,0.705,0.762,0.127,16.745,,,,,,,,,,,,,
04/06/2015 12:00,04/06/2015 13:00,0.733,0.824,0.113,17.489,,,,,,,,,,,,,
04/06/2015 13:00,04/06/2015 14:00,0.708,0.797,0.104,18.049,,,,,,,,,,,,,
04/06/2015 14:00,04/06/2015 15:00,0.632,0.689,0.099,18.357,,,,,,,,,,,,,
04/06/2015 15:00,04/06/2015 16:00,0.515,0.528,0.096,18.421,,,,,,,,,,,,,
04/06/2015 16:00,04/06/2015 17:00,0.36,0.328,0.098,18.216,,,,,,,,,,,,,
04/06/2015 17:00,04/06/2015 18:00,0.185,0.107,0.114,17.607,,,,,,,,,,,,,
04/06/2015 18:00,04/06/2015 19:00,0.067,0.003,0.086,16.284,,,,,,,,,,,,,
04/06/2015 19:00,04/06/2015 20:00,0.02,0,0.035,14.459,,,,,,,,,,,,,
04/06/2015 20:00,04/06/2015 21:00,0,0,0.002,12.657,,,,,,,,,,,,,
04/06/2015 21:00,04/06/2015 22:00,0,0,0,11.422,,,,,,,,,,,,,
04/06/2015 22:00,04/06/2015 23:00,0,0,0,10.309,,,,,,,,,,,,,
04/06/2015 23:00,05/06/2015 00:00,0,0,0,9.389,,,,,,,,,,,,,
05/06/2015 00:00,05/06/2015 01:00,0,0,0,8.673,,,,,,,,,,,,,
05/06/2015 01:00,05/06/2015 02:00,0,0,0,8.263,,,,,,,,,,,,,
05/06/2015 02:00,05/06/2015 03:00,0,0,0,8.121,,,,,,,,,,,,,
05/06/2015 03:00,05/06/2015 04:00,0,0,0,8.294,,,,,,,,,,,,,
05/06/2015 04:00,05/06/2015 05:00,0.008,0,0.018,8.947,,,,,,,,,,,,,
05/06/2015 05:00,05/06/2015 06:00,0.026,0,0.041,9.901,,,,,,,,,,,,,
05/06/2015 06:00,05/06/2015 07:00,0.057,0.002,0.074,10.869,,,,,,,,,,,,,
05/06/2015 07:00,05/06/2015 08:00,0.142,0.016,0.152,12.232,,,,,,,,,,,,,
05/06/2015 08:00,05/06/2015 09:00,0.327,0.146,0.231,14.359,,,,,,,,,,,,,
05/06/2015 09:00,05/06/2015 10:00,0.488,0.368,0.213,16.392,,,,,,,,,,,,,
05/06/2015 10:00,05/06/2015 11:00,0.566,0.476,0.214,17.642,,,,,,,,,,,,,
05/06/2015 11:00,05/06/2015 12:00,0.594,0.511,0.222,18.271,,,,,,,,,,,,,
05/06/2015 12:00,05/06/2015 13:00,0.643,0.612,0.194,18.647,,,,,,,,,,,,,
05/06/2015 13:00,05/06/2015 14:00,0.602,0.55,0.195,18.555,,,,,,,,,,,,,
05/06/2015 14:00,05/06/2015 15:00,0.519,0.43,0.198,18.049,,,,,,,,,,,,,
05/06/2015 15:00,05/06/2015 16:00,0.434,0.333,0.181,17.253,,,,,,,,,,,,,
05/06/2015 16:00,05/06/2015 17:00,0.296,0.171,0.174,16.179,,,,,,,,,,,,,
05/06/2015 17:00,05/06/2015 18:00,0.174,0.061,0.145,14.907,,,,,,,,,,,,,
05/06/2015 18:00,05/06/2015 19:00,0.074,0.003,0.093,13.391,,,,,,,,,,,,,
05/06/2015 19:00,05/06/2015 20:00,0.021,0,0.035,11.707,,,,,,,,,,,,,
05/06/2015 20:00,05/06/2015 21:00,0,0,0.001,10.237,,,,,,,,,,,,,
05/06/2015 21:00,05/06/2015 22:00,0,0,0,9.354,,,,,,,,,,,,,
05/06/2015 22:00,05/06/2015 23:00,0,0,0,8.206,,,,,,,,,,,,,
05/06/2015 23:00,06/06/2015 00:00,0,0,0,7.34,,,,,,,,,,,,,
06/06/2015 00:00,06/06/2015 01:00,0,0,0,6.762,,,,,,,,,,,,,
06/06/2015 01:00,06/06/2015 02:00,0,0,0,6.224,,,,,,,,,,,,,
06/06/2015 02:00,06/06/2015 03:00,0,0,0,5.828,,,,,,,,,,,,,
06/06/2015 03:00,06/06/2015 04:00,0,0,0,5.569,,,,,,,,,,,,,
06/06/2015 04:00,06/06/2015 05:00,0.016,0,0.029,5.796,,,,,,,,,,,,,
06/06/2015 05:00,06/06/2015 06:00,0.048,0,0.065,6.875,,,,,,,,,,,,,
06/06/2015 06:00,06/06/2015 07:00,0.182,0.135,0.073,8.798,,,,,,,,,,,,,
06/06/2015 07:00,06/06/2015 08:00,0.347,0.309,0.084,10.4,,,,,,,,,,,,,
06/06/2015 08:00,06/06/2015 09:00,0.497,0.482,0.095,11.489,,,,,,,,,,,,,
06/06/2015 09:00,06/06/2015 10:00,0.609,0.621,0.106,12.373,,,,,,,,,,,,,
06/06/2015 10:00,06/06/2015 11:00,0.682,0.718,0.116,13.075,,,,,,,,,,,,,
06/06/2015 11:00,06/06/2015 12:00,0.721,0.775,0.12,13.598,,,,,,,,,,,,,
06/06/2015 12:00,06/06/2015 13:00,0.72,0.771,0.123,13.932,,,,,,,,,,,,,
06/06/2015 13:00,06/06/2015 14:00,0.681,0.714,0.124,14.131,,,,,,,,,,,,,
06/06/2015 14:00,06/06/2015 15:00,0.603,0.605,0.122,14.101,,,,,,,,,,,,,
06/06/2015 15:00,06/06/2015 16:00,0.493,0.464,0.115,13.858,,,,,,,,,,,,,
06/06/2015 16:00,06/06/2015 17:00,0.354,0.302,0.106,13.432,,,,,,,,,,,,,
06/06/2015 17:00,06/06/2015 18:00,0.195,0.128,0.099,12.866,,,,,,,,,,,,,
06/06/2015 18:00,06/06/2015 19:00,0.067,0.008,0.079,12.16,,,,,,,,,,,,,
06/06/2015 19:00,06/06/2015 20:00,0.025,0,0.04,11.076,,,,,,,,,,,,,
06/06/2015 20:00,06/06/2015 21:00,0,0,0.002,9.673,,,,,,,,,,,,,
06/06/2015 21:00,06/06/2015 22:00,0,0,0,8.679,,,,,,,,,,,,,
06/06/2015 22:00,06/06/2015 23:00,0,0,0,7.87,,,,,,,,,,,,,
06/06/2015 23:00,07/06/2015 00:00,0,0,0,7.263,,,,,,,,,,,,,
07/06/2015 00:00,07/06/2015 01:00,0,0,0,6.635,,,,,,,,,,,,,
07/06/2015 01:00,07/06/2015 02:00,0,0,0,6.169,,,,,,,,,,,,,
07/06/2015 02:00,07/06/2015 03:00,0,0,0,5.708,,,,,,,,,,,,,
07/06/2015 03:00,07/06/2015 04:00,0,0,0,5.335,,,,,,,,,,,,,
07/06/2015 04:00,07/06/2015 05:00,0.016,0,0.029,5.886,,,,,,,,,,,,,
07/06/2015 05:00,07/06/2015 06:00,0.041,0,0.058,7.42,,,,,,,,,,,,,
07/06/2015 06:00,07/06/2015 07:00,0.178,0.132,0.073,9.109,,,,,,,,,,,,,
07/06/2015 07:00,07/06/2015 08:00,0.336,0.292,0.088,10.315,,,,,,,,,,,,,
07/06/2015 08:00,07/06/2015 09:00,0.501,0.492,0.089,11.391,,,,,,,,,,,,,
07/06/2015 09:00,07/06/2015 10:00,0.629,0.664,0.091,12.334,,,,,,,,,,,,,
07/06/2015 10:00,07/06/2015 11:00,0.711,0.782,0.096,13.165,,,,,,,,,,,,,
07/06/2015 11:00,07/06/2015 12:00,0.752,0.844,0.099,13.826,,,,,,,,,,,,,
07/06/2015 12:00,07/06/2015 13:00,0.751,0.844,0.101,14.231,,,,,,,,,,,,,
07/06/2015 13:00,07/06/2015 14:00,0.714,0.788,0.1,14.4,,,,,,,,,,,,,
07/06/2015 14:00,07/06/2015 15:00,0.641,0.686,0.095,14.355,,,,,,,,,,,,,
07/06/2015 15:00,07/06/2015 16:00,0.527,0.536,0.089,14.114,,,,,,,,,,,,,
07/06/2015 16:00,07/06/2015 17:00,0.379,0.356,0.082,13.611,,,,,,,,,,,,,
07/06/2015 17:00,07/06/2015 18:00,0.209,0.168,0.074,12.906,,,,,,,,,,,,,
07/06/2015 18:00,07/06/2015 19:00,0.058,0.013,0.065,11.954,,,,,,,,,,,,,
07/06/2015 19:00,07/06/2015 20:00,0.024,0,0.039,10.18,,,,,,,,,,,,,
07/06/2015 20:00,07/06/2015 21:00,0,0,0.003,7.952,,,,,,,,,,,,,
07/06/2015 21:00,07/06/2015 22:00,0,0,0,7.221,,,,,,,,,,,,,
07/06/2015 22:00,07/06/2015 23:00,0,0,0,6.833,,,,,,,,,,,,,
07/06/2015 23:00,08/06/2015 00:00,0,0,0,6.418,,,,,,,,,,,,,
08/06/2015 00:00,08/06/2015 01:00,0,0,0,6.04,,,,,,,,,,,,,
08/06/2015 01:00,08/06/2015 02:00,0,0,0,5.755,,,,,,,,,,,,,
08/06/2015 02:00,08/06/2015 03:00,0,0,0,5.206,,,,,,,,,,,,,
