# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/10/26 23:00,2015/10/27 01:00,0,0,0,15.292,0,,,,,,,,,,,,,
2015/10/27 00:00,2015/10/27 02:00,0,0,0,14.99,0,,,,,,,,,,,,,
2015/10/27 01:00,2015/10/27 03:00,0,0,0,14.766,0,,,,,,,,,,,,,
2015/10/27 02:00,2015/10/27 04:00,0,0,0,14.655,0,,,,,,,,,,,,,
2015/10/27 03:00,2015/10/27 05:00,0,0,0,14.615,0,,,,,,,,,,,,,
2015/10/27 04:00,2015/10/27 06:00,0,0,0,14.612,0,,,,,,,,,,,,,
2015/10/27 05:00,2015/10/27 07:00,0.059,0.055,0.027,15.41,0,,,,,,,,,,,,,
2015/10/27 06:00,2015/10/27 08:00,0.303,0.285,0.067,17.64,0,,,,,,,,,,,,,
2015/10/27 07:00,2015/10/27 09:00,0.514,0.505,0.102,18.907,0,,,,,,,,,,,,,
2015/10/27 08:00,2015/10/27 10:00,0.664,0.676,0.131,19.839,0,,,,,,,,,,,,,
2015/10/27 09:00,2015/10/27 11:00,0.746,0.769,0.158,20.462,0,,,,,,,,,,,,,
2015/10/27 10:00,2015/10/27 12:00,0.76,0.762,0.186,20.787,0,,,,,,,,,,,,,
2015/10/27 11:00,2015/10/27 13:00,0.728,0.713,0.19,20.88,0,,,,,,,,,,,,,
2015/10/27 12:00,2015/10/27 14:00,0.659,0.636,0.169,20.717,0,,,,,,,,,,,,,
2015/10/27 13:00,2015/10/27 15:00,0.488,0.418,0.16,20.16,0,,,,,,,,,,,,,
2015/10/27 14:00,2015/10/27 16:00,0.247,0.167,0.123,18.991,0,,,,,,,,,,,,,
2015/10/27 15:00,2015/10/27 17:00,0.031,0.018,0.031,17.362,0,,,,,,,,,,,,,
2015/10/27 16:00,2015/10/27 18:00,0,0,0,16.325,0,,,,,,,,,,,,,
2015/10/27 17:00,2015/10/27 19:00,0,0,0,16.011,0,,,,,,,,,,,,,
2015/10/27 18:00,2015/10/27 20:00,0,0,0,15.884,0,,,,,,,,,,,,,
2015/10/27 19:00,2015/10/27 21:00,0,0,0,16.009,0,,,,,,,,,,,,,
2015/10/27 20:00,2015/10/27 22:00,0,0,0,16.26,0,,,,,,,,,,,,,
2015/10/27 21:00,2015/10/27 23:00,0,0,0,16.591,0,,,,,,,,,,,,,
2015/10/27 22:00,2015/10/28 00:00,0,0,0,16.503,0,,,,,,,,,,,,,
2015/10/27 23:00,2015/10/28 01:00,0,0,0,16.237,0,,,,,,,,,,,,,
2015/10/28 00:00,2015/10/28 02:00,0,0,0,16.092,0,,,,,,,,,,,,,
2015/10/28 01:00,2015/10/28 03:00,0,0,0,15.987,0,,,,,,,,,,,,,
2015/10/28 02:00,2015/10/28 04:00,0,0,0,15.906,0,,,,,,,,,,,,,
2015/10/28 03:00,2015/10/28 05:00,0,0,0,15.731,0,,,,,,,,,,,,,
2015/10/28 04:00,2015/10/28 06:00,0,0,0,15.516,0,,,,,,,,,,,,,
2015/10/28 05:00,2015/10/28 07:00,0.042,0.035,0.027,15.655,0,,,,,,,,,,,,,
2015/10/28 06:00,2015/10/28 08:00,0.29,0.263,0.072,16.568,0,,,,,,,,,,,,,
2015/10/28 07:00,2015/10/28 09:00,0.475,0.432,0.122,17.325,0,,,,,,,,,,,,,
2015/10/28 08:00,2015/10/28 10:00,0.505,0.383,0.21,18.039,0,,,,,,,,,,,,,
2015/10/28 09:00,2015/10/28 11:00,0.371,0.143,0.289,18.546,0,,,,,,,,,,,,,
2015/10/28 10:00,2015/10/28 12:00,0.323,0.092,0.284,18.771,0,,,,,,,,,,,,,
2015/10/28 11:00,2015/10/28 13:00,0.345,0.102,0.3,18.715,0,,,,,,,,,,,,,
2015/10/28 12:00,2015/10/28 14:00,0.28,0.072,0.255,18.415,0,,,,,,,,,,,,,
2015/10/28 13:00,2015/10/28 15:00,0.237,0.095,0.183,17.824,0,,,,,,,,,,,,,
2015/10/28 14:00,2015/10/28 16:00,0.205,0.122,0.12,16.869,0,,,,,,,,,,,,,
2015/10/28 15:00,2015/10/28 17:00,0.014,0.005,0.023,15.489,0,,,,,,,,,,,,,
2015/10/28 16:00,2015/10/28 18:00,0,0,0,14.496,0,,,,,,,,,,,,,
2015/10/28 17:00,2015/10/28 19:00,0,0,0,14.144,0,,,,,,,,,,,,,
2015/10/28 18:00,2015/10/28 20:00,0,0,0,13.965,0,,,,,,,,,,,,,
2015/10/28 19:00,2015/10/28 21:00,0,0,0,13.917,0,,,,,,,,,,,,,
2015/10/28 20:00,2015/10/28 22:00,0,0,0,14.318,0,,,,,,,,,,,,,
2015/10/28 21:00,2015/10/28 23:00,0,0,0,15.005,0,,,,,,,,,,,,,
2015/10/28 22:00,2015/10/29 00:00,0,0,0,15.141,0,,,,,,,,,,,,,
2015/10/28 23:00,2015/10/29 01:00,0,0,0,15.261,0,,,,,,,,,,,,,
2015/10/29 00:00,2015/10/29 02:00,0,0,0,15.602,0,,,,,,,,,,,,,
2015/10/29 01:00,2015/10/29 03:00,0,0,0,15.649,0,,,,,,,,,,,,,
2015/10/29 02:00,2015/10/29 04:00,0,0,0,15.632,0,,,,,,,,,,,,,
2015/10/29 03:00,2015/10/29 05:00,0,0,0,15.542,0,,,,,,,,,,,,,
2015/10/29 04:00,2015/10/29 06:00,0,0,0,15.381,0,,,,,,,,,,,,,
2015/10/29 05:00,2015/10/29 07:00,0.013,0.005,0.022,15.465,0,,,,,,,,,,,,,
2015/10/29 06:00,2015/10/29 08:00,0.114,0.043,0.1,16.018,0,,,,,,,,,,,,,
2015/10/29 07:00,2015/10/29 09:00,0.23,0.085,0.185,16.579,0,,,,,,,,,,,,,
2015/10/29 08:00,2015/10/29 10:00,0.28,0.083,0.242,17.225,0,,,,,,,,,,,,,
2015/10/29 09:00,2015/10/29 11:00,0.223,0.037,0.225,17.945,0,,,,,,,,,,,,,
2015/10/29 10:00,2015/10/29 12:00,0.309,0.075,0.285,18.577,0,,,,,,,,,,,,,
2015/10/29 11:00,2015/10/29 13:00,0.315,0.104,0.263,18.939,0,,,,,,,,,,,,,
2015/10/29 12:00,2015/10/29 14:00,0.225,0.035,0.23,18.856,0,,,,,,,,,,,,,
2015/10/29 13:00,2015/10/29 15:00,0.189,0.051,0.175,18.328,0,,,,,,,,,,,,,
2015/10/29 14:00,2015/10/29 16:00,0.078,0.023,0.08,17.567,0,,,,,,,,,,,,,
2015/10/29 15:00,2015/10/29 17:00,0.008,0.003,0.018,16.764,0,,,,,,,,,,,,,
2015/10/29 16:00,2015/10/29 18:00,0,0,0,16.142,0,,,,,,,,,,,,,
2015/10/29 17:00,2015/10/29 19:00,0,0,0,16.007,0,,,,,,,,,,,,,
2015/10/29 18:00,2015/10/29 20:00,0,0,0,15.545,0,,,,,,,,,,,,,
2015/10/29 19:00,2015/10/29 21:00,0,0,0,15.528,0,,,,,,,,,,,,,
2015/10/29 20:00,2015/10/29 22:00,0,0,0,15.06,0,,,,,,,,,,,,,
2015/10/29 21:00,2015/10/29 23:00,0,0,0,15.15,0,,,,,,,,,,,,,
2015/10/29 22:00,2015/10/30 00:00,0,0,0,14.803,0,,,,,,,,,,,,,
2015/10/29 23:00,2015/10/30 01:00,0,0,0,15.082,0,,,,,,,,,,,,,
2015/10/30 00:00,2015/10/30 02:00,0,0,0,15.479,0,,,,,,,,,,,,,
2015/10/30 01:00,2015/10/30 03:00,0,0,0,15.653,0,,,,,,,,,,,,,
2015/10/30 02:00,2015/10/30 04:00,0,0,0,15.325,0,,,,,,,,,,,,,
2015/10/30 03:00,2015/10/30 05:00,0,0,0,15.432,0,,,,,,,,,,,,,
2015/10/30 04:00,2015/10/30 06:00,0,0,0,15.324,0,,,,,,,,,,,,,
2015/10/30 05:00,2015/10/30 07:00,0.006,0.001,0.015,15.746,0,,,,,,,,,,,,,
2015/10/30 06:00,2015/10/30 08:00,0.045,0.001,0.065,16.772,0,,,,,,,,,,,,,
2015/10/30 07:00,2015/10/30 09:00,0.055,0.001,0.076,17.787,0,,,,,,,,,,,,,
2015/10/30 08:00,2015/10/30 10:00,0.074,0.001,0.098,18.708,0,,,,,,,,,,,,,
2015/10/30 09:00,2015/10/30 11:00,0.124,0.003,0.152,19.463,0,,,,,,,,,,,,,
2015/10/30 10:00,2015/10/30 12:00,0.271,0.062,0.257,19.915,0,,,,,,,,,,,,,
2015/10/30 11:00,2015/10/30 13:00,0.285,0.071,0.264,19.93,0,,,,,,,,,,,,,
2015/10/30 12:00,2015/10/30 14:00,0.178,0.028,0.186,19.454,0,,,,,,,,,,,,,
2015/10/30 13:00,2015/10/30 15:00,0.234,0.122,0.154,18.684,0,,,,,,,,,,,,,
2015/10/30 14:00,2015/10/30 16:00,0.135,0.054,0.113,17.857,0,,,,,,,,,,,,,
2015/10/30 15:00,2015/10/30 17:00,0.012,0.005,0.021,17.189,0,,,,,,,,,,,,,
2015/10/30 16:00,2015/10/30 18:00,0,0,0,16.906,0,,,,,,,,,,,,,
2015/10/30 17:00,2015/10/30 19:00,0,0,0,16.789,0,,,,,,,,,,,,,
2015/10/30 18:00,2015/10/30 20:00,0,0,0,16.758,0,,,,,,,,,,,,,
2015/10/30 19:00,2015/10/30 21:00,0,0,0,16.621,0,,,,,,,,,,,,,
2015/10/30 20:00,2015/10/30 22:00,0,0,0,16.416,0,,,,,,,,,,,,,
2015/10/30 21:00,2015/10/30 23:00,0,0,0,16.165,0,,,,,,,,,,,,,
2015/10/30 22:00,2015/10/31 00:00,0,0,0,16.099,0,,,,,,,,,,,,,
2015/10/30 23:00,2015/10/31 01:00,0,0,0,16.125,0,,,,,,,,,,,,,
2015/10/31 00:00,2015/10/31 02:00,0,0,0,16.113,0,,,,,,,,,,,,,
2015/10/31 01:00,2015/10/31 03:00,0,0,0,15.993,0,,,,,,,,,,,,,
2015/10/31 02:00,2015/10/31 04:00,0,0,0,15.92,0,,,,,,,,,,,,,
2015/10/31 03:00,2015/10/31 05:00,0,0,0,15.823,0,,,,,,,,,,,,,
2015/10/31 04:00,2015/10/31 06:00,0,0,0,15.806,0,,,,,,,,,,,,,
2015/10/31 05:00,2015/10/31 07:00,0.009,0.004,0.018,15.875,0,,,,,,,,,,,,,
2015/10/31 06:00,2015/10/31 08:00,0.102,0.031,0.098,16.131,0,,,,,,,,,,,,,
2015/10/31 07:00,2015/10/31 09:00,0.231,0.086,0.184,16.49,0,,,,,,,,,,,,,
2015/10/31 08:00,2015/10/31 10:00,0.247,0.053,0.235,16.776,0,,,,,,,,,,,,,
2015/10/31 09:00,2015/10/31 11:00,0.294,0.071,0.27,16.978,0,,,,,,,,,,,,,
2015/10/31 10:00,2015/10/31 12:00,0.514,0.328,0.273,16.963,0,,,,,,,,,,,,,
2015/10/31 11:00,2015/10/31 13:00,0.323,0.101,0.273,16.813,0,,,,,,,,,,,,,
2015/10/31 12:00,2015/10/31 14:00,0.112,0.003,0.136,16.656,0,,,,,,,,,,,,,
2015/10/31 13:00,2015/10/31 15:00,0.085,0.005,0.106,16.486,0,,,,,,,,,,,,,
2015/10/31 14:00,2015/10/31 16:00,0.074,0.024,0.075,16.367,0,,,,,,,,,,,,,
2015/10/31 15:00,2015/10/31 17:00,0.008,0.003,0.017,16.122,0,,,,,,,,,,,,,
2015/10/31 16:00,2015/10/31 18:00,0,0,0,15.878,0,,,,,,,,,,,,,
2015/10/31 17:00,2015/10/31 19:00,0,0,0,15.721,0,,,,,,,,,,,,,
2015/10/31 18:00,2015/10/31 20:00,0,0,0,15.555,0,,,,,,,,,,,,,
2015/10/31 19:00,2015/10/31 21:00,0,0,0,15.26,0,,,,,,,,,,,,,
2015/10/31 20:00,2015/10/31 22:00,0,0,0,15.001,0,,,,,,,,,,,,,
2015/10/31 21:00,2015/10/31 23:00,0,0,0,14.869,0,,,,,,,,,,,,,
2015/10/31 22:00,2015/11/01 00:00,0,0,0,14.87,0,,,,,,,,,,,,,
2015/10/31 23:00,2015/11/01 01:00,0,0,0,14.85,0,,,,,,,,,,,,,
2015/11/01 00:00,2015/11/01 02:00,0,0,0,14.854,0,,,,,,,,,,,,,
2015/11/01 01:00,2015/11/01 03:00,0,0,0,15.061,0,,,,,,,,,,,,,
2015/11/01 02:00,2015/11/01 04:00,0,0,0,15.067,0,,,,,,,,,,,,,
2015/11/01 03:00,2015/11/01 05:00,0,0,0,14.895,0,,,,,,,,,,,,,
2015/11/01 04:00,2015/11/01 06:00,0,0,0,14.787,0,,,,,,,,,,,,,
2015/11/01 05:00,2015/11/01 07:00,0.03,0.03,0.018,14.828,0,,,,,,,,,,,,,
2015/11/01 06:00,2015/11/01 08:00,0.257,0.231,0.066,15.353,0,,,,,,,,,,,,,
2015/11/01 07:00,2015/11/01 09:00,0.379,0.288,0.149,15.949,0,,,,,,,,,,,,,
2015/11/01 08:00,2015/11/01 10:00,0.5,0.389,0.194,16.678,0,,,,,,,,,,,,,
2015/11/01 09:00,2015/11/01 11:00,0.462,0.299,0.24,17.298,0,,,,,,,,,,,,,
2015/11/01 10:00,2015/11/01 12:00,0.492,0.305,0.271,17.713,0,,,,,,,,,,,,,
2015/11/01 11:00,2015/11/01 13:00,0.495,0.295,0.285,17.811,0,,,,,,,,,,,,,
2015/11/01 12:00,2015/11/01 14:00,0.334,0.146,0.241,17.539,0,,,,,,,,,,,,,
2015/11/01 13:00,2015/11/01 15:00,0.306,0.169,0.185,16.965,0,,,,,,,,,,,,,
2015/11/01 14:00,2015/11/01 16:00,0.216,0.143,0.11,16.308,0,,,,,,,,,,,,,
2015/11/01 15:00,2015/11/01 17:00,0.022,0.019,0.019,15.788,0,,,,,,,,,,,,,
2015/11/01 16:00,2015/11/01 18:00,0,0,0,15.605,0,,,,,,,,,,,,,
2015/11/01 17:00,2015/11/01 19:00,0,0,0,15.492,0,,,,,,,,,,,,,
2015/11/01 18:00,2015/11/01 20:00,0,0,0,15.106,0,,,,,,,,,,,,,
2015/11/01 19:00,2015/11/01 21:00,0,0,0,14.801,0,,,,,,,,,,,,,
2015/11/01 20:00,2015/11/01 22:00,0,0,0,14.606,0,,,,,,,,,,,,,
2015/11/01 21:00,2015/11/01 23:00,0,0,0,14.502,0,,,,,,,,,,,,,
2015/11/01 22:00,2015/11/02 00:00,0,0,0,14.528,0,,,,,,,,,,,,,
2015/11/01 23:00,2015/11/02 01:00,0,0,0,14.711,0,,,,,,,,,,,,,
2015/11/02 00:00,2015/11/02 02:00,0,0,0,14.76,0,,,,,,,,,,,,,
2015/11/02 01:00,2015/11/02 03:00,0,0,0,14.771,0,,,,,,,,,,,,,
2015/11/02 02:00,2015/11/02 04:00,0,0,0,14.806,0,,,,,,,,,,,,,
2015/11/02 03:00,2015/11/02 05:00,0,0,0,14.64,0,,,,,,,,,,,,,
2015/11/02 04:00,2015/11/02 06:00,0,0,0,14.298,0,,,,,,,,,,,,,
2015/11/02 05:00,2015/11/02 07:00,0.038,0.04,0.017,14.148,0,,,,,,,,,,,,,
2015/11/02 06:00,2015/11/02 08:00,0.329,0.333,0.043,14.621,0,,,,,,,,,,,,,
2015/11/02 07:00,2015/11/02 09:00,0.543,0.553,0.08,15.412,0,,,,,,,,,,,,,
2015/11/02 08:00,2015/11/02 10:00,0.676,0.686,0.123,16.192,0,,,,,,,,,,,,,
2015/11/02 09:00,2015/11/02 11:00,0.769,0.799,0.143,16.915,0,,,,,,,,,,,,,
2015/11/02 10:00,2015/11/02 12:00,0.789,0.812,0.163,17.616,0,,,,,,,,,,,,,
2015/11/02 11:00,2015/11/02 13:00,0.734,0.714,0.184,17.959,0,,,,,,,,,,,,,
2015/11/02 12:00,2015/11/02 14:00,0.623,0.56,0.185,17.958,0,,,,,,,,,,,,,
2015/11/02 13:00,2015/11/02 15:00,0.468,0.387,0.159,17.582,0,,,,,,,,,,,,,
2015/11/02 14:00,2015/11/02 16:00,0.242,0.169,0.113,16.827,0,,,,,,,,,,,,,
2015/11/02 15:00,2015/11/02 17:00,0.018,0.016,0.017,15.539,0,,,,,,,,,,,,,
2015/11/02 16:00,2015/11/02 18:00,0,0,0,14.717,0,,,,,,,,,,,,,
2015/11/02 17:00,2015/11/02 19:00,0,0,0,14.458,0,,,,,,,,,,,,,
2015/11/02 18:00,2015/11/02 20:00,0,0,0,14.259,0,,,,,,,,,,,,,
2015/11/02 19:00,2015/11/02 21:00,0,0,0,14.201,0,,,,,,,,,,,,,
2015/11/02 20:00,2015/11/02 22:00,0,0,0,14.237,0,,,,,,,,,,,,,
2015/11/02 21:00,2015/11/02 23:00,0,0,0,14.251,0,,,,,,,,,,,,,
2015/11/02 22:00,2015/11/03 00:00,0,0,0,14.194,0,,,,,,,,,,,,,
2015/11/02 23:00,2015/11/03 01:00,0,0,0,14.156,0,,,,,,,,,,,,,
2015/11/03 00:00,2015/11/03 02:00,0,0,0,14.114,0,,,,,,,,,,,,,
2015/11/03 01:00,2015/11/03 03:00,0,0,0,13.998,0,,,,,,,,,,,,,
2015/11/03 02:00,2015/11/03 04:00,0,0,0,13.882,0,,,,,,,,,,,,,
2015/11/03 03:00,2015/11/03 05:00,0,0,0,13.952,0,,,,,,,,,,,,,
2015/11/03 04:00,2015/11/03 06:00,0,0,0,14.275,0,,,,,,,,,,,,,
2015/11/03 05:00,2015/11/03 07:00,0.015,0.012,0.017,14.953,0,,,,,,,,,,,,,
2015/11/03 06:00,2015/11/03 08:00,0.108,0.044,0.092,16.485,0,,,,,,,,,,,,,
2015/11/03 07:00,2015/11/03 09:00,0.339,0.23,0.163,17.771,0,,,,,,,,,,,,,
2015/11/03 08:00,2015/11/03 10:00,0.619,0.59,0.152,18.837,0,,,,,,,,,,,,,
2015/11/03 09:00,2015/11/03 11:00,0.573,0.447,0.237,19.749,0,,,,,,,,,,,,,
2015/11/03 10:00,2015/11/03 12:00,0.765,0.785,0.169,20.511,0,,,,,,,,,,,,,
2015/11/03 11:00,2015/11/03 13:00,0.745,0.761,0.165,20.914,0,,,,,,,,,,,,,
2015/11/03 12:00,2015/11/03 14:00,0.616,0.563,0.183,20.945,0,,,,,,,,,,,,,
2015/11/03 13:00,2015/11/03 15:00,0.463,0.393,0.155,20.679,0,,,,,,,,,,,,,
2015/11/03 14:00,2015/11/03 16:00,0.266,0.208,0.105,19.785,0,,,,,,,,,,,,,
2015/11/03 15:00,2015/11/03 17:00,0.026,0.027,0.017,17.213,0,,,,,,,,,,,,,
2015/11/03 16:00,2015/11/03 18:00,0,0,0,15.557,0,,,,,,,,,,,,,
2015/11/03 17:00,2015/11/03 19:00,0,0,0,14.965,0,,,,,,,,,,,,,
2015/11/03 18:00,2015/11/03 20:00,0,0,0,14.639,0,,,,,,,,,,,,,
2015/11/03 19:00,2015/11/03 21:00,0,0,0,14.399,0,,,,,,,,,,,,,
2015/11/03 20:00,2015/11/03 22:00,0,0,0,14.149,0,,,,,,,,,,,,,
2015/11/03 21:00,2015/11/03 23:00,0,0,0,13.842,0,,,,,,,,,,,,,
2015/11/03 22:00,2015/11/04 00:00,0,0,0,13.666,0,,,,,,,,,,,,,
2015/11/03 23:00,2015/11/04 01:00,0,0,0,13.543,0,,,,,,,,,,,,,
2015/11/04 00:00,2015/11/04 02:00,0,0,0,13.52,0,,,,,,,,,,,,,
2015/11/04 01:00,2015/11/04 03:00,0,0,0,13.472,0,,,,,,,,,,,,,
2015/11/04 02:00,2015/11/04 04:00,0,0,0,13.442,0,,,,,,,,,,,,,
2015/11/04 03:00,2015/11/04 05:00,0,0,0,13.339,0,,,,,,,,,,,,,
2015/11/04 04:00,2015/11/04 06:00,0,0,0,13.153,0,,,,,,,,,,,,,
2015/11/04 05:00,2015/11/04 07:00,0.035,0.038,0.015,13.527,0,,,,,,,,,,,,,
2015/11/04 06:00,2015/11/04 08:00,0.32,0.326,0.043,16.524,0,,,,,,,,,,,,,
2015/11/04 07:00,2015/11/04 09:00,0.537,0.558,0.076,18.174,0,,,,,,,,,,,,,
2015/11/04 08:00,2015/11/04 10:00,0.686,0.729,0.106,19.206,0,,,,,,,,,,,,,
2015/11/04 09:00,2015/11/04 11:00,0.765,0.822,0.131,20.229,0,,,,,,,,,,,,,
2015/11/04 10:00,2015/11/04 12:00,0.782,0.828,0.154,21.002,0,,,,,,,,,,,,,
2015/11/04 11:00,2015/11/04 13:00,0.735,0.743,0.172,21.375,0,,,,,,,,,,,,,
2015/11/04 12:00,2015/11/04 14:00,0.63,0.593,0.173,21.397,0,,,,,,,,,,,,,
2015/11/04 13:00,2015/11/04 15:00,0.467,0.401,0.152,20.999,0,,,,,,,,,,,,,
2015/11/04 14:00,2015/11/04 16:00,0.234,0.167,0.109,19.837,0,,,,,,,,,,,,,
2015/11/04 15:00,2015/11/04 17:00,0.017,0.016,0.016,16.897,0,,,,,,,,,,,,,
2015/11/04 16:00,2015/11/04 18:00,0,0,0,15.337,0,,,,,,,,,,,,,
2015/11/04 17:00,2015/11/04 19:00,0,0,0,14.637,0,,,,,,,,,,,,,
2015/11/04 18:00,2015/11/04 20:00,0,0,0,14.169,0,,,,,,,,,,,,,
2015/11/04 19:00,2015/11/04 21:00,0,0,0,13.844,0,,,,,,,,,,,,,
2015/11/04 20:00,2015/11/04 22:00,0,0,0,13.616,0,,,,,,,,,,,,,
2015/11/04 21:00,2015/11/04 23:00,0,0,0,13.344,0,,,,,,,,,,,,,
2015/11/04 22:00,2015/11/05 00:00,0,0,0,13.03,0,,,,,,,,,,,,,
2015/11/04 23:00,2015/11/05 01:00,0,0,0,12.771,0,,,,,,,,,,,,,
2015/11/05 00:00,2015/11/05 02:00,0,0,0,12.578,0,,,,,,,,,,,,,
2015/11/05 01:00,2015/11/05 03:00,0,0,0,12.439,0,,,,,,,,,,,,,
2015/11/05 02:00,2015/11/05 04:00,0,0,0,12.356,0,,,,,,,,,,,,,
2015/11/05 03:00,2015/11/05 05:00,0,0,0,12.33,0,,,,,,,,,,,,,
2015/11/05 04:00,2015/11/05 06:00,0,0,0,12.371,0,,,,,,,,,,,,,
2015/11/05 05:00,2015/11/05 07:00,0.033,0.037,0.014,12.863,0,,,,,,,,,,,,,
2015/11/05 06:00,2015/11/05 08:00,0.316,0.321,0.043,15.943,0,,,,,,,,,,,,,
2015/11/05 07:00,2015/11/05 09:00,0.532,0.552,0.075,18.127,0,,,,,,,,,,,,,
2015/11/05 08:00,2015/11/05 10:00,0.679,0.723,0.104,19.486,0,,,,,,,,,,,,,
2015/11/05 09:00,2015/11/05 11:00,0.762,0.821,0.13,20.586,0,,,,,,,,,,,,,
2015/11/05 10:00,2015/11/05 12:00,0.782,0.834,0.151,21.472,0,,,,,,,,,,,,,
2015/11/05 11:00,2015/11/05 13:00,0.731,0.744,0.169,22.083,0,,,,,,,,,,,,,
2015/11/05 12:00,2015/11/05 14:00,0.63,0.6,0.17,22.326,0,,,,,,,,,,,,,
2015/11/05 13:00,2015/11/05 15:00,0.465,0.403,0.151,22.156,0,,,,,,,,,,,,,
2015/11/05 14:00,2015/11/05 16:00,0.231,0.167,0.109,21.128,0,,,,,,,,,,,,,
2015/11/05 15:00,2015/11/05 17:00,0.015,0.015,0.015,18.364,0,,,,,,,,,,,,,
2015/11/05 16:00,2015/11/05 18:00,0,0,0,16.843,0,,,,,,,,,,,,,
2015/11/05 17:00,2015/11/05 19:00,0,0,0,15.772,0,,,,,,,,,,,,,
2015/11/05 18:00,2015/11/05 20:00,0,0,0,14.952,0,,,,,,,,,,,,,
2015/11/05 19:00,2015/11/05 21:00,0,0,0,14.464,0,,,,,,,,,,,,,
2015/11/05 20:00,2015/11/05 22:00,0,0,0,14.08,0,,,,,,,,,,,,,
2015/11/05 21:00,2015/11/05 23:00,0,0,0,13.686,0,,,,,,,,,,,,,
2015/11/05 22:00,2015/11/06 00:00,0,0,0,13.214,0,,,,,,,,,,,,,
2015/11/05 23:00,2015/11/06 01:00,0,0,0,12.748,0,,,,,,,,,,,,,
2015/11/06 00:00,2015/11/06 02:00,0,0,0,12.402,0,,,,,,,,,,,,,
2015/11/06 01:00,2015/11/06 03:00,0,0,0,12.13,0,,,,,,,,,,,,,
2015/11/06 02:00,2015/11/06 04:00,0,0,0,11.91,0,,,,,,,,,,,,,
2015/11/06 03:00,2015/11/06 05:00,0,0,0,11.758,0,,,,,,,,,,,,,
2015/11/06 04:00,2015/11/06 06:00,0,0,0,11.691,0,,,,,,,,,,,,,
2015/11/06 05:00,2015/11/06 07:00,0.031,0.035,0.014,12.169,0,,,,,,,,,,,,,
2015/11/06 06:00,2015/11/06 08:00,0.309,0.312,0.043,15.482,0,,,,,,,,,,,,,
2015/11/06 07:00,2015/11/06 09:00,0.527,0.544,0.075,17.556,0,,,,,,,,,,,,,
2015/11/06 08:00,2015/11/06 10:00,0.678,0.718,0.105,18.851,0,,,,,,,,,,,,,
2015/11/06 09:00,2015/11/06 11:00,0.761,0.815,0.13,19.905,0,,,,,,,,,,,,,
2015/11/06 10:00,2015/11/06 12:00,0.78,0.829,0.15,20.733,0,,,,,,,,,,,,,
2015/11/06 11:00,2015/11/06 13:00,0.733,0.743,0.168,21.247,0,,,,,,,,,,,,,
2015/11/06 12:00,2015/11/06 14:00,0.631,0.602,0.167,21.37,0,,,,,,,,,,,,,
2015/11/06 13:00,2015/11/06 15:00,0.471,0.412,0.146,20.995,0,,,,,,,,,,,,,
2015/11/06 14:00,2015/11/06 16:00,0.234,0.17,0.107,19.911,0,,,,,,,,,,,,,
2015/11/06 15:00,2015/11/06 17:00,0.016,0.016,0.015,17.182,0,,,,,,,,,,,,,
2015/11/06 16:00,2015/11/06 18:00,0,0,0,15.594,0,,,,,,,,,,,,,
2015/11/06 17:00,2015/11/06 19:00,0,0,0,14.76,0,,,,,,,,,,,,,
2015/11/06 18:00,2015/11/06 20:00,0,0,0,14.17,0,,,,,,,,,,,,,
2015/11/06 19:00,2015/11/06 21:00,0,0,0,13.761,0,,,,,,,,,,,,,
2015/11/06 20:00,2015/11/06 22:00,0,0,0,13.435,0,,,,,,,,,,,,,
2015/11/06 21:00,2015/11/06 23:00,0,0,0,13.144,0,,,,,,,,,,,,,
2015/11/06 22:00,2015/11/07 00:00,0,0,0,12.917,0,,,,,,,,,,,,,
2015/11/06 23:00,2015/11/07 01:00,0,0,0,12.783,0,,,,,,,,,,,,,
2015/11/07 00:00,2015/11/07 02:00,0,0,0,12.733,0,,,,,,,,,,,,,
2015/11/07 01:00,2015/11/07 03:00,0,0,0,12.771,0,,,,,,,,,,,,,
2015/11/07 02:00,2015/11/07 04:00,0,0,0,13.112,0,,,,,,,,,,,,,
2015/11/07 03:00,2015/11/07 05:00,0,0,0,13.562,0,,,,,,,,,,,,,
2015/11/07 04:00,2015/11/07 06:00,0,0,0,14.054,0,,,,,,,,,,,,,
