datetime,data,type_id
2022/03/10 09:02:00,102.287225,1
2022/03/10 09:04:00,115.089861,1
2022/03/10 09:06:00,133.144861,1
2022/03/10 09:08:00,161.376315,1
2022/03/10 09:10:00,140.36686,1
2022/03/10 09:12:00,151.19986,1
2022/03/10 09:14:00,161.704587,1
2022/03/10 09:16:00,194.860132,1
2022/03/10 09:18:00,192.562223,1
2022/03/10 09:20:00,214.884768,1
2022/03/10 09:22:00,232.939768,1
2022/03/10 09:24:00,199.45595,1
2022/03/10 09:26:00,187.30986,1
2022/03/10 09:28:00,236.87904,1
2022/03/10 09:30:00,205.364859,1
2022/03/10 09:32:00,157.108769,1
2022/03/10 09:34:00,149.230224,1
2022/03/10 09:36:00,162.689406,1
2022/03/10 09:38:00,138.725497,1
2022/03/10 09:40:00,136.755861,1
2022/03/10 09:42:00,120.99877,1
2022/03/10 09:44:00,114.105043,1
2022/03/10 09:46:00,107.867861,1
2022/03/10 09:48:00,109.180952,1
2022/03/10 09:50:00,108.196134,1
2022/03/10 09:52:00,109.837497,1
2022/03/10 09:54:00,111.807134,1
2022/03/10 09:56:00,116.074679,1
2022/03/10 09:58:00,130.518679,1
2022/03/10 10:00:00,155.795678,1
2022/03/10 10:02:00,123.953224,1
2022/03/10 10:04:00,143.649588,1
2022/03/10 10:06:00,129.205588,1
2022/03/10 10:08:00,144.634406,1
2022/03/10 10:10:00,135.44277,1
2022/03/10 10:12:00,134.457952,1
2022/03/10 10:14:00,115.746406,1
2022/03/10 10:16:00,124.281497,1
2022/03/10 10:18:00,124.281497,1
2022/03/10 10:20:00,131.503497,1
2022/03/10 10:22:00,141.023406,1
2022/03/10 10:24:00,129.205588,1
2022/03/10 10:26:00,150.543315,1
2022/03/10 10:28:00,142.336497,1
2022/03/10 10:30:00,151.856406,1
2022/03/10 10:32:00,150.215042,1
2022/03/10 10:34:00,153.497769,1
2022/03/10 10:36:00,163.345951,1
2022/03/10 10:38:00,163.017678,1
2022/03/10 10:40:00,180.416132,1
2022/03/10 10:42:00,213.571677,1
2022/03/10 10:44:00,222.763313,1
2022/03/10 10:46:00,208.975859,1
2022/03/10 10:48:00,253.292677,1
2022/03/10 10:50:00,289.074403,1
2022/03/10 10:52:00,296.624676,1
2022/03/10 10:54:00,374.753583,1
2022/03/10 10:56:00,283.493767,1
2022/03/10 10:58:00,418.085582,1
2022/03/10 11:00:00,327.810584,1
2022/03/10 11:02:00,279.226221,1
2022/03/10 11:04:00,313.366584,1
2022/03/10 11:06:00,260.842949,1
2022/03/10 11:08:00,246.727222,1
2022/03/10 11:10:00,255.590586,1
2022/03/10 11:12:00,236.222495,1
2022/03/10 11:14:00,215.541314,1
2022/03/10 11:16:00,209.632405,1
2022/03/10 11:18:00,601.918306,1
2022/03/10 11:20:00,310.740403,1
2022/03/10 11:22:00,245.414131,1
2022/03/10 11:24:00,248.040313,1
2022/03/10 11:26:00,240.49004,1
2022/03/10 11:28:00,239.176949,1
2022/03/10 11:30:00,180.744405,1
2022/03/10 11:32:00,247.383768,1
2022/03/10 11:34:00,253.292677,1
2022/03/10 11:36:00,220.465404,1
2022/03/10 11:38:00,240.818313,1
2022/03/10 11:40:00,307.457675,1
2022/03/10 11:42:00,288.417858,1
