time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015/08/05 07:00,05/08/2015 08:00,0.183,0.129,0.089,16.444,0
2015/08/05 08:00,05/08/2015 09:00,0.209,0.068,0.179,18.003,0
2015/08/05 09:00,05/08/2015 10:00,0.26,0.079,0.227,19.109,0
2015/08/05 10:00,05/08/2015 11:00,0.276,0.048,0.278,20.233,0
2015/08/05 11:00,05/08/2015 12:00,0.399,0.101,0.37,21.195,0
2015/08/05 12:00,05/08/2015 13:00,0.271,0.029,0.292,21.751,0
2015/08/05 13:00,05/08/2015 14:00,0.206,0.003,0.245,21.602,0
2015/08/05 14:00,05/08/2015 15:00,0.173,0.004,0.206,20.833,0
2015/08/05 15:00,05/08/2015 16:00,0.078,0,0.104,19.538,0
2015/08/05 16:00,05/08/2015 17:00,0.087,0.012,0.102,18.113,0
2015/08/05 17:00,05/08/2015 18:00,0.12,0.01,0.138,17.114,0
2015/08/05 18:00,05/08/2015 19:00,0.041,0.002,0.059,16.575,0
2015/08/05 19:00,05/08/2015 20:00,0.022,0,0.038,15.643,0
2015/08/05 20:00,05/08/2015 21:00,0,0,0,15.208,0
2015/08/05 21:00,05/08/2015 22:00,0,0,0,14.999,0
2015/08/05 22:00,05/08/2015 23:00,0,0,0,14.864,0
2015/08/05 23:00,06/08/2015 00:00,0,0,0,14.675,0
2015/08/06 00:00,06/08/2015 01:00,0,0,0,14.672,0
2015/08/06 01:00,06/08/2015 02:00,0,0,0,14.867,0
2015/08/06 02:00,06/08/2015 03:00,0,0,0,15.153,0
2015/08/06 03:00,06/08/2015 04:00,0,0,0,15.233,0
2015/08/06 04:00,06/08/2015 05:00,0,0,0,15.32,0
2015/08/06 05:00,06/08/2015 06:00,0.002,0,0.01,15.867,0
2015/08/06 06:00,06/08/2015 07:00,0.017,0,0.032,16.967,0
2015/08/06 07:00,06/08/2015 08:00,0.076,0.001,0.1,18.273,0
2015/08/06 08:00,06/08/2015 09:00,0.159,0.014,0.18,19.419,0
2015/08/06 09:00,06/08/2015 10:00,0.235,0.023,0.256,20.153,0
2015/08/06 10:00,06/08/2015 11:00,0.242,0.014,0.273,20.766,0
2015/08/06 11:00,06/08/2015 12:00,0.328,0.06,0.325,20.79,0
2015/08/06 12:00,06/08/2015 13:00,0.389,0.083,0.374,20.575,0
2015/08/06 13:00,06/08/2015 14:00,0.34,0.063,0.336,20.578,0
2015/08/06 14:00,06/08/2015 15:00,0.271,0.08,0.24,20.637,0
2015/08/06 15:00,06/08/2015 16:00,0.457,0.243,0.298,20.651,0
2015/08/06 16:00,06/08/2015 17:00,0.391,0.233,0.226,20.166,0
2015/08/06 17:00,06/08/2015 18:00,0.265,0.162,0.15,19.344,0
2015/08/06 18:00,06/08/2015 19:00,0.088,0.014,0.101,17.969,0
2015/08/06 19:00,06/08/2015 20:00,0.025,0,0.042,15.246,0
2015/08/06 20:00,06/08/2015 21:00,0,0,0,13.492,0
2015/08/06 21:00,06/08/2015 22:00,0,0,0,12.487,0
2015/08/06 22:00,06/08/2015 23:00,0,0,0,11.626,0
2015/08/06 23:00,07/08/2015 00:00,0,0,0,11.009,0
2015/08/07 00:00,07/08/2015 01:00,0,0,0,10.639,0
2015/08/07 01:00,07/08/2015 02:00,0,0,0,10.338,0
2015/08/07 02:00,07/08/2015 03:00,0,0,0,10.105,0
2015/08/07 03:00,07/08/2015 04:00,0,0,0,9.96,0
2015/08/07 04:00,07/08/2015 05:00,0,0,0,9.818,0
2015/08/07 05:00,07/08/2015 06:00,0.005,0,0.016,10.96,0
2015/08/07 06:00,07/08/2015 07:00,0.05,0.002,0.069,12.22,0
2015/08/07 07:00,07/08/2015 08:00,0.111,0.005,0.132,14.427,0
2015/08/07 08:00,07/08/2015 09:00,0.157,0.005,0.185,16.592,0
2015/08/07 09:00,07/08/2015 10:00,0.21,0.009,0.24,18.381,0
2015/08/07 10:00,07/08/2015 11:00,0.167,0.003,0.2,19.902,0
2015/08/07 11:00,07/08/2015 12:00,0.3,0.027,0.327,20.9,0
2015/08/07 12:00,07/08/2015 13:00,0.384,0.081,0.372,21.359,0
2015/08/07 13:00,07/08/2015 14:00,0.643,0.466,0.319,21.685,0
2015/08/07 14:00,07/08/2015 15:00,0.526,0.304,0.326,21.696,0
2015/08/07 15:00,07/08/2015 16:00,0.244,0.025,0.266,21.581,0
2015/08/07 16:00,07/08/2015 17:00,0.119,0.001,0.15,21.212,0
2015/08/07 17:00,07/08/2015 18:00,0.072,0,0.097,20.695,0
2015/08/07 18:00,07/08/2015 19:00,0.041,0,0.061,19.624,0
2015/08/07 19:00,07/08/2015 20:00,0.01,0,0.023,17.67,0
2015/08/07 20:00,07/08/2015 21:00,0,0,0,16.351,0
2015/08/07 21:00,07/08/2015 22:00,0,0,0,15.443,0
2015/08/07 22:00,07/08/2015 23:00,0,0,0,14.497,0
2015/08/07 23:00,08/08/2015 00:00,0,0,0,13.696,0
2015/08/08 00:00,08/08/2015 01:00,0,0,0,13.053,0
2015/08/08 01:00,08/08/2015 02:00,0,0,0,12.435,0
2015/08/08 02:00,08/08/2015 03:00,0,0,0,11.964,0
2015/08/08 03:00,08/08/2015 04:00,0,0,0,11.592,0
2015/08/08 04:00,08/08/2015 05:00,0,0,0,11.322,0
2015/08/08 05:00,08/08/2015 06:00,0.011,0,0.024,12.222,0
2015/08/08 06:00,08/08/2015 07:00,0.099,0.062,0.063,14.106,0
2015/08/08 07:00,08/08/2015 08:00,0.28,0.237,0.089,17.209,0
2015/08/08 08:00,08/08/2015 09:00,0.401,0.317,0.153,19.766,0
2015/08/08 09:00,08/08/2015 10:00,0.449,0.258,0.273,21.074,0
2015/08/08 10:00,08/08/2015 11:00,0.603,0.453,0.279,22.159,0
2015/08/08 11:00,08/08/2015 12:00,0.743,0.717,0.218,23.095,0
2015/08/08 12:00,08/08/2015 13:00,0.751,0.689,0.263,23.929,0
2015/08/08 13:00,08/08/2015 14:00,0.787,0.809,0.2,24.471,0
2015/08/08 14:00,08/08/2015 15:00,0.705,0.678,0.209,24.819,0
2015/08/08 15:00,08/08/2015 16:00,0.559,0.451,0.232,24.738,0
2015/08/08 16:00,08/08/2015 17:00,0.444,0.362,0.171,24.107,0
2015/08/08 17:00,08/08/2015 18:00,0.248,0.139,0.157,22.746,0
2015/08/08 18:00,08/08/2015 19:00,0.087,0.009,0.106,20.427,0
2015/08/08 19:00,08/08/2015 20:00,0.019,0,0.035,17.333,0
2015/08/08 20:00,08/08/2015 21:00,0,0,0,15.407,0
2015/08/08 21:00,08/08/2015 22:00,0,0,0,14.103,0
2015/08/08 22:00,08/08/2015 23:00,0,0,0,13.286,0
2015/08/08 23:00,09/08/2015 00:00,0,0,0,12.624,0
2015/08/09 00:00,09/08/2015 01:00,0,0,0,11.916,0
2015/08/09 01:00,09/08/2015 02:00,0,0,0,11.428,0
2015/08/09 02:00,09/08/2015 03:00,0,0,0,11.617,0
2015/08/09 03:00,09/08/2015 04:00,0,0,0,11.939,0
2015/08/09 04:00,09/08/2015 05:00,0,0,0,12.136,0
2015/08/09 05:00,09/08/2015 06:00,0.004,0,0.013,13.13,0
2015/08/09 06:00,09/08/2015 07:00,0.056,0.004,0.073,15.007,0
2015/08/09 07:00,09/08/2015 08:00,0.134,0.016,0.149,17.179,0
2015/08/09 08:00,09/08/2015 09:00,0.33,0.172,0.214,19.079,0
2015/08/09 09:00,09/08/2015 10:00,0.485,0.319,0.256,20.662,0
2015/08/09 10:00,09/08/2015 11:00,0.708,0.696,0.181,21.8,0
2015/08/09 11:00,09/08/2015 12:00,0.646,0.511,0.284,22.811,0
2015/08/09 12:00,09/08/2015 13:00,0.295,0.043,0.309,23.579,0
2015/08/09 13:00,09/08/2015 14:00,0.405,0.102,0.382,24.006,0
2015/08/09 14:00,09/08/2015 15:00,0.374,0.089,0.358,24.235,0
2015/08/09 15:00,09/08/2015 16:00,0.422,0.218,0.287,23.953,0
2015/08/09 16:00,09/08/2015 17:00,0.33,0.145,0.248,23.27,0
2015/08/09 17:00,09/08/2015 18:00,0.167,0.032,0.172,22.263,0
2015/08/09 18:00,09/08/2015 19:00,0.042,0,0.063,20.797,0
2015/08/09 19:00,09/08/2015 20:00,0.006,0,0.017,18.392,0
2015/08/09 20:00,09/08/2015 21:00,0,0,0,17.13,0
2015/08/09 21:00,09/08/2015 22:00,0,0,0,16.748,0
2015/08/09 22:00,09/08/2015 23:00,0,0,0,16.267,0
2015/08/09 23:00,10/08/2015 00:00,0,0,0,15.687,0
2015/08/10 00:00,10/08/2015 01:00,0,0,0,15.251,0
2015/08/10 01:00,10/08/2015 02:00,0,0,0,14.847,0
2015/08/10 02:00,10/08/2015 03:00,0,0,0,15.134,0
2015/08/10 03:00,10/08/2015 04:00,0,0,0,15.612,0
2015/08/10 04:00,10/08/2015 05:00,0,0,0,15.651,0
2015/08/10 05:00,10/08/2015 06:00,0.008,0,0.019,16.256,0
2015/08/10 06:00,10/08/2015 07:00,0.058,0.01,0.071,17.464,0
2015/08/10 07:00,10/08/2015 08:00,0.121,0.018,0.134,19.289,0
2015/08/10 08:00,10/08/2015 09:00,0.219,0.064,0.197,20.83,0
2015/08/10 09:00,10/08/2015 10:00,0.135,0.002,0.167,21.734,0
2015/08/10 10:00,10/08/2015 11:00,0.199,0.004,0.237,22.535,0
2015/08/10 11:00,10/08/2015 12:00,0.233,0.006,0.274,23.537,0
2015/08/10 12:00,10/08/2015 13:00,0.375,0.076,0.371,23.857,0
2015/08/10 13:00,10/08/2015 14:00,0.247,0.04,0.256,23.724,0
2015/08/10 14:00,10/08/2015 15:00,0.368,0.216,0.222,23.164,0
2015/08/10 15:00,10/08/2015 16:00,0.502,0.34,0.261,22.324,0
2015/08/10 16:00,10/08/2015 17:00,0.294,0.099,0.249,21.493,0
2015/08/10 17:00,10/08/2015 18:00,0.237,0.118,0.163,20.297,0
2015/08/10 18:00,10/08/2015 19:00,0.082,0.005,0.103,18.511,0
2015/08/10 19:00,10/08/2015 20:00,0.015,0,0.029,15.536,0
2015/08/10 20:00,10/08/2015 21:00,0,0,0,14.016,0
2015/08/10 21:00,10/08/2015 22:00,0,0,0,13.12,0
2015/08/10 22:00,10/08/2015 23:00,0,0,0,12.218,0
2015/08/10 23:00,11/08/2015 00:00,0,0,0,11.415,0
2015/08/11 00:00,11/08/2015 01:00,0,0,0,10.746,0
2015/08/11 01:00,11/08/2015 02:00,0,0,0,10.115,0
2015/08/11 02:00,11/08/2015 03:00,0,0,0,9.797,0
2015/08/11 03:00,11/08/2015 04:00,0,0,0,9.675,0
2015/08/11 04:00,11/08/2015 05:00,0,0,0,9.653,0
2015/08/11 05:00,11/08/2015 06:00,0.006,0,0.017,10.911,0
2015/08/11 06:00,11/08/2015 07:00,0.037,0.002,0.054,12.728,0
2015/08/11 07:00,11/08/2015 08:00,0.16,0.043,0.147,14.028,0
2015/08/11 08:00,11/08/2015 09:00,0.189,0.02,0.203,15.753,0
2015/08/11 09:00,11/08/2015 10:00,0.27,0.037,0.277,17.238,0
2015/08/11 10:00,11/08/2015 11:00,0.369,0.094,0.335,18.627,0
2015/08/11 11:00,11/08/2015 12:00,0.704,0.588,0.273,19.4,0
2015/08/11 12:00,11/08/2015 13:00,0.753,0.67,0.265,20.206,0
2015/08/11 13:00,11/08/2015 14:00,0.604,0.371,0.36,21.141,0
2015/08/11 14:00,11/08/2015 15:00,0.453,0.174,0.363,21.53,0
2015/08/11 15:00,11/08/2015 16:00,0.313,0.067,0.303,21.373,0
2015/08/11 16:00,11/08/2015 17:00,0.179,0.012,0.205,21.046,0
2015/08/11 17:00,11/08/2015 18:00,0.093,0.002,0.119,20.277,0
2015/08/11 18:00,11/08/2015 19:00,0.055,0.001,0.077,18.674,0
2015/08/11 19:00,11/08/2015 20:00,0.005,0,0.015,16.319,0
2015/08/11 20:00,11/08/2015 21:00,0,0,0,15.122,0
2015/08/11 21:00,11/08/2015 22:00,0,0,0,14.054,0
2015/08/11 22:00,11/08/2015 23:00,0,0,0,13.229,0
2015/08/11 23:00,12/08/2015 00:00,0,0,0,12.474,0
2015/08/12 00:00,12/08/2015 01:00,0,0,0,11.902,0
2015/08/12 01:00,12/08/2015 02:00,0,0,0,11.411,0
2015/08/12 02:00,12/08/2015 03:00,0,0,0,11.002,0
2015/08/12 03:00,12/08/2015 04:00,0,0,0,10.687,0
2015/08/12 04:00,12/08/2015 05:00,0,0,0,10.39,0
2015/08/12 05:00,12/08/2015 06:00,0.007,0,0.018,11.263,0
2015/08/12 06:00,12/08/2015 07:00,0.092,0.06,0.057,12.691,0
2015/08/12 07:00,12/08/2015 08:00,0.281,0.243,0.08,14.825,0
2015/08/12 08:00,12/08/2015 09:00,0.477,0.465,0.093,17.923,0
2015/08/12 09:00,12/08/2015 10:00,0.649,0.691,0.097,20.103,0
2015/08/12 10:00,12/08/2015 11:00,0.712,0.716,0.167,21.61,0
2015/08/12 11:00,12/08/2015 12:00,0.664,0.51,0.308,22.649,0
2015/08/12 12:00,12/08/2015 13:00,0.763,0.728,0.239,23.406,0
2015/08/12 13:00,12/08/2015 14:00,0.793,0.831,0.185,23.878,0
2015/08/12 14:00,12/08/2015 15:00,0.716,0.708,0.192,24.06,0
2015/08/12 15:00,12/08/2015 16:00,0.597,0.546,0.185,23.959,0
2015/08/12 16:00,12/08/2015 17:00,0.442,0.366,0.163,23.496,0
2015/08/12 17:00,12/08/2015 18:00,0.248,0.149,0.147,22.451,0
2015/08/12 18:00,12/08/2015 19:00,0.079,0.004,0.101,20.237,0
2015/08/12 19:00,12/08/2015 20:00,0.011,0,0.025,17.352,0
2015/08/12 20:00,12/08/2015 21:00,0,0,0,16.211,0
2015/08/12 21:00,12/08/2015 22:00,0,0,0,15.229,0
2015/08/12 22:00,12/08/2015 23:00,0,0,0,14.301,0
2015/08/12 23:00,13/08/2015 00:00,0,0,0,13.52,0
2015/08/13 00:00,13/08/2015 01:00,0,0,0,12.915,0
2015/08/13 01:00,13/08/2015 02:00,0,0,0,12.366,0
2015/08/13 02:00,13/08/2015 03:00,0,0,0,12.095,0
2015/08/13 03:00,13/08/2015 04:00,0,0,0,12.267,0
2015/08/13 04:00,13/08/2015 05:00,0,0,0,12.813,0
2015/08/13 05:00,13/08/2015 06:00,0.003,0,0.011,13.797,0
2015/08/13 06:00,13/08/2015 07:00,0.037,0.003,0.053,15.025,0
2015/08/13 07:00,13/08/2015 08:00,0.153,0.052,0.132,16.577,0
2015/08/13 08:00,13/08/2015 09:00,0.132,0.004,0.159,18.259,0
2015/08/13 09:00,13/08/2015 10:00,0.147,0.003,0.177,19.832,0
2015/08/13 10:00,13/08/2015 11:00,0.154,0.004,0.186,21.235,0
2015/08/13 11:00,13/08/2015 12:00,0.127,0,0.16,22.323,0
2015/08/13 12:00,13/08/2015 13:00,0.223,0.011,0.257,22.777,0
2015/08/13 13:00,13/08/2015 14:00,0.246,0.011,0.283,22.864,0
2015/08/13 14:00,13/08/2015 15:00,0.155,0,0.192,22.789,0
2015/08/13 15:00,13/08/2015 16:00,0.15,0.001,0.185,22.342,0
2015/08/13 16:00,13/08/2015 17:00,0.086,0,0.114,21.483,0
2015/08/13 17:00,13/08/2015 18:00,0.067,0.001,0.092,20.447,0
2015/08/13 18:00,13/08/2015 19:00,0.037,0,0.056,19.167,0
2015/08/13 19:00,13/08/2015 20:00,0.01,0,0.023,17.87,0
2015/08/13 20:00,13/08/2015 21:00,0,0,0,17.04,0
2015/08/13 21:00,13/08/2015 22:00,0,0,0,16.448,0
2015/08/13 22:00,13/08/2015 23:00,0,0,0,16.038,0
2015/08/13 23:00,14/08/2015 00:00,0,0,0,15.766,0
2015/08/14 00:00,14/08/2015 01:00,0,0,0,15.642,0
2015/08/14 01:00,14/08/2015 02:00,0,0,0,15.496,0
2015/08/14 02:00,14/08/2015 03:00,0,0,0,15.409,0
2015/08/14 03:00,14/08/2015 04:00,0,0,0,15.293,0
2015/08/14 04:00,14/08/2015 05:00,0,0,0,15.155,0
2015/08/14 05:00,14/08/2015 06:00,0,0,0.003,15.216,0
2015/08/14 06:00,14/08/2015 07:00,0.006,0,0.016,15.571,0
2015/08/14 07:00,14/08/2015 08:00,0.019,0,0.035,16.194,0
2015/08/14 08:00,14/08/2015 09:00,0.028,0,0.046,16.929,0
2015/08/14 09:00,14/08/2015 10:00,0.041,0,0.061,17.536,0
2015/08/14 10:00,14/08/2015 11:00,0.055,0,0.078,18.183,0
2015/08/14 11:00,14/08/2015 12:00,0.073,0,0.098,18.846,0
2015/08/14 12:00,14/08/2015 13:00,0.063,0,0.087,19.445,0
2015/08/14 13:00,14/08/2015 14:00,0.071,0,0.096,19.809,0
2015/08/14 14:00,14/08/2015 15:00,0.071,0,0.096,19.866,0
2015/08/14 15:00,14/08/2015 16:00,0.074,0,0.099,19.659,0
2015/08/14 16:00,14/08/2015 17:00,0.114,0.005,0.138,19.087,0
2015/08/14 17:00,14/08/2015 18:00,0.141,0.022,0.15,18.24,0
2015/08/14 18:00,14/08/2015 19:00,0.021,0,0.037,17.202,0
2015/08/14 19:00,14/08/2015 20:00,0.001,0,0.008,16.001,0
2015/08/14 20:00,14/08/2015 21:00,0,0,0,15.2,0
2015/08/14 21:00,14/08/2015 22:00,0,0,0,14.646,0
2015/08/14 22:00,14/08/2015 23:00,0,0,0,14.166,0
2015/08/14 23:00,15/08/2015 00:00,0,0,0,13.8,0
2015/08/15 00:00,15/08/2015 01:00,0,0,0,13.469,0
2015/08/15 01:00,15/08/2015 02:00,0,0,0,13.054,0
2015/08/15 02:00,15/08/2015 03:00,0,0,0,12.482,0
2015/08/15 03:00,15/08/2015 04:00,0,0,0,11.694,0
2015/08/15 04:00,15/08/2015 05:00,0,0,0,10.727,0
2015/08/15 05:00,15/08/2015 06:00,0.002,0,0.009,10.964,0
2015/08/15 06:00,15/08/2015 07:00,0.077,0.027,0.072,12.252,0
2015/08/15 07:00,15/08/2015 08:00,0.272,0.231,0.082,14.171,0
2015/08/15 08:00,15/08/2015 09:00,0.473,0.45,0.097,15.708,0
2015/08/15 09:00,15/08/2015 10:00,0.553,0.45,0.2,16.845,0
2015/08/15 10:00,15/08/2015 11:00,0.484,0.249,0.317,17.639,0
2015/08/15 11:00,15/08/2015 12:00,0.318,0.049,0.32,18.285,0
2015/08/15 12:00,15/08/2015 13:00,0.298,0.051,0.297,18.808,0
2015/08/15 13:00,15/08/2015 14:00,0.444,0.188,0.332,19.179,0
2015/08/15 14:00,15/08/2015 15:00,0.377,0.115,0.326,19.273,0
2015/08/15 15:00,15/08/2015 16:00,0.452,0.251,0.279,19.047,0
2015/08/15 16:00,15/08/2015 17:00,0.363,0.202,0.22,18.47,0
2015/08/15 17:00,15/08/2015 18:00,0.205,0.08,0.163,17.548,0
2015/08/15 18:00,15/08/2015 19:00,0.066,0.001,0.087,15.767,0
2015/08/15 19:00,15/08/2015 20:00,0.01,0,0.023,13.533,0
2015/08/15 20:00,15/08/2015 21:00,0,0,0,12.594,0
2015/08/15 21:00,15/08/2015 22:00,0,0,0,11.991,0
2015/08/15 22:00,15/08/2015 23:00,0,0,0,11.438,0
2015/08/15 23:00,16/08/2015 00:00,0,0,0,10.965,0
2015/08/16 00:00,16/08/2015 01:00,0,0,0,10.489,0
2015/08/16 01:00,16/08/2015 02:00,0,0,0,10.034,0
2015/08/16 02:00,16/08/2015 03:00,0,0,0,9.749,0
2015/08/16 03:00,16/08/2015 04:00,0,0,0,9.365,0
2015/08/16 04:00,16/08/2015 05:00,0,0,0,8.964,0
2015/08/16 05:00,16/08/2015 06:00,0.003,0,0.011,9.318,0
2015/08/16 06:00,16/08/2015 07:00,0.086,0.066,0.043,11.304,0
2015/08/16 07:00,16/08/2015 08:00,0.278,0.248,0.07,13.992,0
2015/08/16 08:00,16/08/2015 09:00,0.485,0.483,0.08,16.472,0
2015/08/16 09:00,16/08/2015 10:00,0.648,0.676,0.101,17.91,0
2015/08/16 10:00,16/08/2015 11:00,0.695,0.655,0.19,18.87,0
2015/08/16 11:00,16/08/2015 12:00,0.492,0.212,0.369,19.656,0
2015/08/16 12:00,16/08/2015 13:00,0.404,0.091,0.383,20.131,0
2015/08/16 13:00,16/08/2015 14:00,0.373,0.085,0.353,20.455,0
2015/08/16 14:00,16/08/2015 15:00,0.206,0.012,0.234,20.48,0
2015/08/16 15:00,16/08/2015 16:00,0.212,0.013,0.24,20.061,0
2015/08/16 16:00,16/08/2015 17:00,0.196,0.022,0.213,19.644,0
2015/08/16 17:00,16/08/2015 18:00,0.117,0.008,0.139,19.106,0
2015/08/16 18:00,16/08/2015 19:00,0.038,0,0.057,17.85,0
2015/08/16 19:00,16/08/2015 20:00,0.001,0,0.007,16.067,0
2015/08/16 20:00,16/08/2015 21:00,0,0,0,15.222,0
2015/08/16 21:00,16/08/2015 22:00,0,0,0,14.619,0
2015/08/16 22:00,16/08/2015 23:00,0,0,0,14.032,0
2015/08/16 23:00,17/08/2015 00:00,0,0,0,13.464,0
2015/08/17 00:00,17/08/2015 01:00,0,0,0,12.953,0
2015/08/17 01:00,17/08/2015 02:00,0,0,0,12.472,0
2015/08/17 02:00,17/08/2015 03:00,0,0,0,12.047,0
2015/08/17 03:00,17/08/2015 04:00,0,0,0,11.678,0
2015/08/17 04:00,17/08/2015 05:00,0,0,0,11.4,0
2015/08/17 05:00,17/08/2015 06:00,0,0,0.002,11.892,0
2015/08/17 06:00,17/08/2015 07:00,0.014,0,0.028,13.289,0
2015/08/17 07:00,17/08/2015 08:00,0.071,0.001,0.094,15.607,0
2015/08/17 08:00,17/08/2015 09:00,0.179,0.019,0.195,18.27,0
2015/08/17 09:00,17/08/2015 10:00,0.37,0.147,0.286,19.713,0
2015/08/17 10:00,17/08/2015 11:00,0.653,0.566,0.229,20.51,0
2015/08/17 11:00,17/08/2015 12:00,0.449,0.239,0.292,21.186,0
2015/08/17 12:00,17/08/2015 13:00,0.224,0.003,0.264,21.622,0
2015/08/17 13:00,17/08/2015 14:00,0.284,0.024,0.312,21.627,0
2015/08/17 14:00,17/08/2015 15:00,0.269,0.023,0.296,21.478,0
2015/08/17 15:00,17/08/2015 16:00,0.272,0.044,0.278,21.108,0
2015/08/17 16:00,17/08/2015 17:00,0.152,0.013,0.174,20.688,0
2015/08/17 17:00,17/08/2015 18:00,0.104,0.004,0.129,19.695,0
2015/08/17 18:00,17/08/2015 19:00,0.039,0,0.059,17.994,0
2015/08/17 19:00,17/08/2015 20:00,0,0,0.003,16.052,0
2015/08/17 20:00,17/08/2015 21:00,0,0,0,15.167,0
2015/08/17 21:00,17/08/2015 22:00,0,0,0,14.472,0
2015/08/17 22:00,17/08/2015 23:00,0,0,0,13.619,0
2015/08/17 23:00,18/08/2015 00:00,0,0,0,12.723,0
2015/08/18 00:00,18/08/2015 01:00,0,0,0,12.085,0
2015/08/18 01:00,18/08/2015 02:00,0,0,0,11.555,0
2015/08/18 02:00,18/08/2015 03:00,0,0,0,11.091,0
2015/08/18 03:00,18/08/2015 04:00,0,0,0,10.873,0
2015/08/18 04:00,18/08/2015 05:00,0,0,0,10.849,0
2015/08/18 05:00,18/08/2015 06:00,0.001,0,0.009,11.312,0
2015/08/18 06:00,18/08/2015 07:00,0.055,0.008,0.068,12.491,0
2015/08/18 07:00,18/08/2015 08:00,0.182,0.081,0.133,14.01,0
2015/08/18 08:00,18/08/2015 09:00,0.23,0.055,0.213,16.055,0
2015/08/18 09:00,18/08/2015 10:00,0.39,0.178,0.274,17.541,0
2015/08/18 10:00,18/08/2015 11:00,0.431,0.182,0.321,18.659,0
2015/08/18 11:00,18/08/2015 12:00,0.183,0.013,0.207,19.56,0
2015/08/18 12:00,18/08/2015 13:00,0.211,0.009,0.243,20.139,0
2015/08/18 13:00,18/08/2015 14:00,0.179,0.011,0.205,20.52,0
2015/08/18 14:00,18/08/2015 15:00,0.16,0.01,0.185,20.574,0
2015/08/18 15:00,18/08/2015 16:00,0.094,0,0.122,20.361,0
2015/08/18 16:00,18/08/2015 17:00,0.105,0.005,0.129,19.903,0
2015/08/18 17:00,18/08/2015 18:00,0.102,0.009,0.121,18.983,0
2015/08/18 18:00,18/08/2015 19:00,0.041,0,0.061,17.409,0
2015/08/18 19:00,18/08/2015 20:00,0.001,0,0.008,15.795,0
2015/08/18 20:00,18/08/2015 21:00,0,0,0,15.205,0
2015/08/18 21:00,18/08/2015 22:00,0,0,0,14.865,0
2015/08/18 22:00,18/08/2015 23:00,0,0,0,14.509,0
2015/08/18 23:00,19/08/2015 00:00,0,0,0,14.119,0
2015/08/19 00:00,19/08/2015 01:00,0,0,0,13.717,0
2015/08/19 01:00,19/08/2015 02:00,0,0,0,13.335,0
2015/08/19 02:00,19/08/2015 03:00,0,0,0,12.997,0
2015/08/19 03:00,19/08/2015 04:00,0,0,0,12.56,0
2015/08/19 04:00,19/08/2015 05:00,0,0,0,12.03,0
2015/08/19 05:00,19/08/2015 06:00,0.002,0,0.01,12.316,0
2015/08/19 06:00,19/08/2015 07:00,0.08,0.059,0.045,13.825,0
2015/08/19 07:00,19/08/2015 08:00,0.251,0.203,0.089,15.514,0
2015/08/19 08:00,19/08/2015 09:00,0.402,0.308,0.157,17.033,0
2015/08/19 09:00,19/08/2015 10:00,0.414,0.24,0.241,18.116,0
2015/08/19 10:00,19/08/2015 11:00,0.355,0.086,0.327,18.775,0
2015/08/19 11:00,19/08/2015 12:00,0.345,0.063,0.339,19.078,0
2015/08/19 12:00,19/08/2015 13:00,0.251,0.012,0.283,18.95,0
2015/08/19 13:00,19/08/2015 14:00,0.138,0,0.169,18.296,0
2015/08/19 14:00,19/08/2015 15:00,0.104,0,0.132,17.459,0
2015/08/19 15:00,19/08/2015 16:00,0.084,0,0.11,16.788,0
2015/08/19 16:00,19/08/2015 17:00,0.029,0,0.047,16.419,0
2015/08/19 17:00,19/08/2015 18:00,0.02,0,0.036,16.2,0
2015/08/19 18:00,19/08/2015 19:00,0.01,0,0.023,15.799,0
2015/08/19 19:00,19/08/2015 20:00,0.002,0,0.01,15.365,0
2015/08/19 20:00,19/08/2015 21:00,0,0,0,15.291,0
2015/08/19 21:00,19/08/2015 22:00,0,0,0,15.22,0
2015/08/19 22:00,19/08/2015 23:00,0,0,0,15.313,0
2015/08/19 23:00,20/08/2015 00:00,0,0,0,15.2,0
2015/08/20 00:00,20/08/2015 01:00,0,0,0,14.903,0
2015/08/20 01:00,20/08/2015 02:00,0,0,0,14.416,0
2015/08/20 02:00,20/08/2015 03:00,0,0,0,13.776,0
2015/08/20 03:00,20/08/2015 04:00,0,0,0,13.192,0
2015/08/20 04:00,20/08/2015 05:00,0,0,0,12.749,0
2015/08/20 05:00,20/08/2015 06:00,0,0,0.004,13.338,0
2015/08/20 06:00,20/08/2015 07:00,0.04,0.004,0.056,15.486,0
2015/08/20 07:00,20/08/2015 08:00,0.13,0.029,0.131,17.043,0
2015/08/20 08:00,20/08/2015 09:00,0.265,0.102,0.209,18.447,0
2015/08/20 09:00,20/08/2015 10:00,0.408,0.242,0.236,19.526,0
2015/08/20 10:00,20/08/2015 11:00,0.295,0.044,0.303,20.221,0
2015/08/20 11:00,20/08/2015 12:00,0.265,0.059,0.255,21.11,0
2015/08/20 12:00,20/08/2015 13:00,0.356,0.093,0.328,22.404,0
2015/08/20 13:00,20/08/2015 14:00,0.117,0,0.15,23.395,0
2015/08/20 14:00,20/08/2015 15:00,0.162,0.005,0.195,23.791,0
2015/08/20 15:00,20/08/2015 16:00,0.25,0.04,0.26,23.691,0
2015/08/20 16:00,20/08/2015 17:00,0.272,0.097,0.227,23.131,0
2015/08/20 17:00,20/08/2015 18:00,0.133,0.023,0.143,22.263,0
2015/08/20 18:00,20/08/2015 19:00,0.036,0,0.056,20.823,0
