# Renewables.ninja Solar PV (Point API) - 53.381, -1.486 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.381"""," ""lon"": ""-1.486"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/08/10 06:00,10/08/2015 07:00,0.081,0.025,0.082,17.116,0,,,,,,,,,,,,,
2015/08/10 07:00,10/08/2015 08:00,0.149,0.033,0.149,19.237,0,,,,,,,,,,,,,
2015/08/10 08:00,10/08/2015 09:00,0.169,0.021,0.185,21.18,0,,,,,,,,,,,,,
2015/08/10 09:00,10/08/2015 10:00,0.216,0.03,0.229,22.448,0,,,,,,,,,,,,,
2015/08/10 10:00,10/08/2015 11:00,0.205,0.008,0.24,23.082,0,,,,,,,,,,,,,
2015/08/10 11:00,10/08/2015 12:00,0.254,0.013,0.291,23.238,0,,,,,,,,,,,,,
2015/08/10 12:00,10/08/2015 13:00,0.248,0.009,0.289,23.651,0,,,,,,,,,,,,,
2015/08/10 13:00,10/08/2015 14:00,0.522,0.314,0.317,23.912,0,,,,,,,,,,,,,
2015/08/10 14:00,10/08/2015 15:00,0.315,0.071,0.304,23.509,0,,,,,,,,,,,,,
2015/08/10 15:00,10/08/2015 16:00,0.481,0.401,0.174,22.777,0,,,,,,,,,,,,,
2015/08/10 16:00,10/08/2015 17:00,0.373,0.214,0.226,21.856,0,,,,,,,,,,,,,
2015/08/10 17:00,10/08/2015 18:00,0.237,0.13,0.151,20.567,0,,,,,,,,,,,,,
2015/08/10 18:00,10/08/2015 19:00,0.077,0.005,0.097,18.732,0,,,,,,,,,,,,,
2015/08/10 19:00,10/08/2015 20:00,0.018,0,0.033,15.799,0,,,,,,,,,,,,,
2015/08/10 20:00,10/08/2015 21:00,0,0,0,14.263,0,,,,,,,,,,,,,
2015/08/10 21:00,10/08/2015 22:00,0,0,0,13.385,0,,,,,,,,,,,,,
2015/08/10 22:00,10/08/2015 23:00,0,0,0,12.571,0,,,,,,,,,,,,,
2015/08/10 23:00,11/08/2015 00:00,0,0,0,11.821,0,,,,,,,,,,,,,
2015/08/11 00:00,11/08/2015 01:00,0,0,0,11.149,0,,,,,,,,,,,,,
2015/08/11 01:00,11/08/2015 02:00,0,0,0,10.577,0,,,,,,,,,,,,,
2015/08/11 02:00,11/08/2015 03:00,0,0,0,10.074,0,,,,,,,,,,,,,
2015/08/11 03:00,11/08/2015 04:00,0,0,0,9.721,0,,,,,,,,,,,,,
2015/08/11 04:00,11/08/2015 05:00,0,0,0,9.505,0,,,,,,,,,,,,,
2015/08/11 05:00,11/08/2015 06:00,0.01,0,0.022,11.443,0,,,,,,,,,,,,,
2015/08/11 06:00,11/08/2015 07:00,0.092,0.047,0.07,13.738,0,,,,,,,,,,,,,
2015/08/11 07:00,11/08/2015 08:00,0.218,0.109,0.146,15.657,0,,,,,,,,,,,,,
2015/08/11 08:00,11/08/2015 09:00,0.414,0.31,0.171,17.117,0,,,,,,,,,,,,,
2015/08/11 09:00,11/08/2015 10:00,0.473,0.281,0.272,18.164,0,,,,,,,,,,,,,
2015/08/11 10:00,11/08/2015 11:00,0.454,0.189,0.343,19.136,0,,,,,,,,,,,,,
2015/08/11 11:00,11/08/2015 12:00,0.601,0.379,0.344,20.047,0,,,,,,,,,,,,,
2015/08/11 12:00,11/08/2015 13:00,0.732,0.631,0.275,20.554,0,,,,,,,,,,,,,
2015/08/11 13:00,11/08/2015 14:00,0.534,0.254,0.384,21.057,0,,,,,,,,,,,,,
2015/08/11 14:00,11/08/2015 15:00,0.408,0.134,0.348,21.466,0,,,,,,,,,,,,,
2015/08/11 15:00,11/08/2015 16:00,0.242,0.036,0.251,21.395,0,,,,,,,,,,,,,
2015/08/11 16:00,11/08/2015 17:00,0.209,0.034,0.216,21.004,0,,,,,,,,,,,,,
2015/08/11 17:00,11/08/2015 18:00,0.177,0.043,0.17,20.201,0,,,,,,,,,,,,,
2015/08/11 18:00,11/08/2015 19:00,0.075,0.001,0.098,18.587,0,,,,,,,,,,,,,
2015/08/11 19:00,11/08/2015 20:00,0.008,0,0.02,16.521,0,,,,,,,,,,,,,
2015/08/11 20:00,11/08/2015 21:00,0,0,0,15.208,0,,,,,,,,,,,,,
2015/08/11 21:00,11/08/2015 22:00,0,0,0,13.999,0,,,,,,,,,,,,,
2015/08/11 22:00,11/08/2015 23:00,0,0,0,12.963,0,,,,,,,,,,,,,
2015/08/11 23:00,12/08/2015 00:00,0,0,0,12.003,0,,,,,,,,,,,,,
2015/08/12 00:00,12/08/2015 01:00,0,0,0,11.32,0,,,,,,,,,,,,,
2015/08/12 01:00,12/08/2015 02:00,0,0,0,10.74,0,,,,,,,,,,,,,
2015/08/12 02:00,12/08/2015 03:00,0,0,0,10.191,0,,,,,,,,,,,,,
2015/08/12 03:00,12/08/2015 04:00,0,0,0,9.73,0,,,,,,,,,,,,,
2015/08/12 04:00,12/08/2015 05:00,0,0,0,9.409,0,,,,,,,,,,,,,
2015/08/12 05:00,12/08/2015 06:00,0.01,0,0.022,11.001,0,,,,,,,,,,,,,
2015/08/12 06:00,12/08/2015 07:00,0.096,0.048,0.073,13.06,0,,,,,,,,,,,,,
2015/08/12 07:00,12/08/2015 08:00,0.287,0.247,0.084,15.854,0,,,,,,,,,,,,,
2015/08/12 08:00,12/08/2015 09:00,0.478,0.457,0.103,18.604,0,,,,,,,,,,,,,
2015/08/12 09:00,12/08/2015 10:00,0.651,0.688,0.103,20.359,0,,,,,,,,,,,,,
2015/08/12 10:00,12/08/2015 11:00,0.773,0.866,0.106,21.57,0,,,,,,,,,,,,,
2015/08/12 11:00,12/08/2015 12:00,0.711,0.634,0.252,22.536,0,,,,,,,,,,,,,
2015/08/12 12:00,12/08/2015 13:00,0.648,0.455,0.344,23.275,0,,,,,,,,,,,,,
2015/08/12 13:00,12/08/2015 14:00,0.63,0.441,0.334,23.741,0,,,,,,,,,,,,,
2015/08/12 14:00,12/08/2015 15:00,0.569,0.378,0.316,23.884,0,,,,,,,,,,,,,
2015/08/12 15:00,12/08/2015 16:00,0.509,0.36,0.255,23.691,0,,,,,,,,,,,,,
2015/08/12 16:00,12/08/2015 17:00,0.372,0.223,0.219,23.101,0,,,,,,,,,,,,,
2015/08/12 17:00,12/08/2015 18:00,0.211,0.084,0.17,21.913,0,,,,,,,,,,,,,
2015/08/12 18:00,12/08/2015 19:00,0.075,0.002,0.098,19.583,0,,,,,,,,,,,,,
2015/08/12 19:00,12/08/2015 20:00,0.014,0,0.028,16.508,0,,,,,,,,,,,,,
2015/08/12 20:00,12/08/2015 21:00,0,0,0,14.904,0,,,,,,,,,,,,,
2015/08/12 21:00,12/08/2015 22:00,0,0,0,13.701,0,,,,,,,,,,,,,
2015/08/12 22:00,12/08/2015 23:00,0,0,0,12.714,0,,,,,,,,,,,,,
2015/08/12 23:00,13/08/2015 00:00,0,0,0,11.981,0,,,,,,,,,,,,,
2015/08/13 00:00,13/08/2015 01:00,0,0,0,11.588,0,,,,,,,,,,,,,
2015/08/13 01:00,13/08/2015 02:00,0,0,0,11.399,0,,,,,,,,,,,,,
2015/08/13 02:00,13/08/2015 03:00,0,0,0,11.663,0,,,,,,,,,,,,,
2015/08/13 03:00,13/08/2015 04:00,0,0,0,11.817,0,,,,,,,,,,,,,
2015/08/13 04:00,13/08/2015 05:00,0,0,0,12.025,0,,,,,,,,,,,,,
2015/08/13 05:00,13/08/2015 06:00,0.001,0,0.008,13.596,0,,,,,,,,,,,,,
2015/08/13 06:00,13/08/2015 07:00,0.028,0,0.046,14.962,0,,,,,,,,,,,,,
2015/08/13 07:00,13/08/2015 08:00,0.098,0.004,0.121,16.566,0,,,,,,,,,,,,,
2015/08/13 08:00,13/08/2015 09:00,0.175,0.013,0.196,18.265,0,,,,,,,,,,,,,
2015/08/13 09:00,13/08/2015 10:00,0.334,0.098,0.292,19.689,0,,,,,,,,,,,,,
2015/08/13 10:00,13/08/2015 11:00,0.25,0.039,0.258,20.968,0,,,,,,,,,,,,,
2015/08/13 11:00,13/08/2015 12:00,0.169,0.001,0.205,22.129,0,,,,,,,,,,,,,
2015/08/13 12:00,13/08/2015 13:00,0.106,0,0.137,22.813,0,,,,,,,,,,,,,
2015/08/13 13:00,13/08/2015 14:00,0.168,0,0.206,22.851,0,,,,,,,,,,,,,
2015/08/13 14:00,13/08/2015 15:00,0.174,0.002,0.211,22.368,0,,,,,,,,,,,,,
2015/08/13 15:00,13/08/2015 16:00,0.118,0.001,0.148,21.623,0,,,,,,,,,,,,,
2015/08/13 16:00,13/08/2015 17:00,0.083,0,0.111,20.762,0,,,,,,,,,,,,,
2015/08/13 17:00,13/08/2015 18:00,0.06,0.001,0.083,19.613,0,,,,,,,,,,,,,
2015/08/13 18:00,13/08/2015 19:00,0.046,0,0.067,18.288,0,,,,,,,,,,,,,
2015/08/13 19:00,13/08/2015 20:00,0.002,0,0.011,17.026,0,,,,,,,,,,,,,
2015/08/13 20:00,13/08/2015 21:00,0,0,0,16.369,0,,,,,,,,,,,,,
2015/08/13 21:00,13/08/2015 22:00,0,0,0,16.031,0,,,,,,,,,,,,,
2015/08/13 22:00,13/08/2015 23:00,0,0,0,15.862,0,,,,,,,,,,,,,
2015/08/13 23:00,14/08/2015 00:00,0,0,0,15.726,0,,,,,,,,,,,,,
2015/08/14 00:00,14/08/2015 01:00,0,0,0,15.644,0,,,,,,,,,,,,,
2015/08/14 01:00,14/08/2015 02:00,0,0,0,15.58,0,,,,,,,,,,,,,
2015/08/14 02:00,14/08/2015 03:00,0,0,0,15.566,0,,,,,,,,,,,,,
2015/08/14 03:00,14/08/2015 04:00,0,0,0,15.558,0,,,,,,,,,,,,,
2015/08/14 04:00,14/08/2015 05:00,0,0,0,15.579,0,,,,,,,,,,,,,
2015/08/14 05:00,14/08/2015 06:00,0,0,0.005,15.73,0,,,,,,,,,,,,,
2015/08/14 06:00,14/08/2015 07:00,0.008,0,0.019,16.132,0,,,,,,,,,,,,,
2015/08/14 07:00,14/08/2015 08:00,0.022,0,0.039,16.806,0,,,,,,,,,,,,,
2015/08/14 08:00,14/08/2015 09:00,0.045,0,0.066,17.78,0,,,,,,,,,,,,,
2015/08/14 09:00,14/08/2015 10:00,0.036,0,0.055,18.652,0,,,,,,,,,,,,,
2015/08/14 10:00,14/08/2015 11:00,0.046,0,0.068,19.139,0,,,,,,,,,,,,,
2015/08/14 11:00,14/08/2015 12:00,0.067,0,0.091,19.71,0,,,,,,,,,,,,,
2015/08/14 12:00,14/08/2015 13:00,0.078,0,0.105,20.38,0,,,,,,,,,,,,,
2015/08/14 13:00,14/08/2015 14:00,0.083,0,0.111,20.722,0,,,,,,,,,,,,,
2015/08/14 14:00,14/08/2015 15:00,0.061,0,0.085,20.606,0,,,,,,,,,,,,,
2015/08/14 15:00,14/08/2015 16:00,0.092,0,0.12,20.054,0,,,,,,,,,,,,,
2015/08/14 16:00,14/08/2015 17:00,0.12,0.008,0.143,19.293,0,,,,,,,,,,,,,
2015/08/14 17:00,14/08/2015 18:00,0.056,0.001,0.077,18.275,0,,,,,,,,,,,,,
2015/08/14 18:00,14/08/2015 19:00,0.055,0,0.077,17.104,0,,,,,,,,,,,,,
2015/08/14 19:00,14/08/2015 20:00,0.011,0,0.024,15.983,0,,,,,,,,,,,,,
2015/08/14 20:00,14/08/2015 21:00,0,0,0,15.239,0,,,,,,,,,,,,,
2015/08/14 21:00,14/08/2015 22:00,0,0,0,14.842,0,,,,,,,,,,,,,
2015/08/14 22:00,14/08/2015 23:00,0,0,0,14.481,0,,,,,,,,,,,,,
2015/08/14 23:00,15/08/2015 00:00,0,0,0,14.123,0,,,,,,,,,,,,,
2015/08/15 00:00,15/08/2015 01:00,0,0,0,13.872,0,,,,,,,,,,,,,
2015/08/15 01:00,15/08/2015 02:00,0,0,0,13.681,0,,,,,,,,,,,,,
2015/08/15 02:00,15/08/2015 03:00,0,0,0,13.355,0,,,,,,,,,,,,,
2015/08/15 03:00,15/08/2015 04:00,0,0,0,12.878,0,,,,,,,,,,,,,
2015/08/15 04:00,15/08/2015 05:00,0,0,0,12.241,0,,,,,,,,,,,,,
2015/08/15 05:00,15/08/2015 06:00,0.006,0,0.017,11.991,0,,,,,,,,,,,,,
2015/08/15 06:00,15/08/2015 07:00,0.095,0.067,0.053,12.654,0,,,,,,,,,,,,,
2015/08/15 07:00,15/08/2015 08:00,0.293,0.265,0.069,14.032,0,,,,,,,,,,,,,
2015/08/15 08:00,15/08/2015 09:00,0.486,0.468,0.095,15.581,0,,,,,,,,,,,,,
2015/08/15 09:00,15/08/2015 10:00,0.627,0.608,0.137,16.825,0,,,,,,,,,,,,,
2015/08/15 10:00,15/08/2015 11:00,0.734,0.726,0.169,17.534,0,,,,,,,,,,,,,
2015/08/15 11:00,15/08/2015 12:00,0.735,0.654,0.244,18.015,0,,,,,,,,,,,,,
2015/08/15 12:00,15/08/2015 13:00,0.429,0.18,0.32,18.366,0,,,,,,,,,,,,,
2015/08/15 13:00,15/08/2015 14:00,0.199,0.009,0.227,18.534,0,,,,,,,,,,,,,
2015/08/15 14:00,15/08/2015 15:00,0.369,0.117,0.312,18.486,0,,,,,,,,,,,,,
2015/08/15 15:00,15/08/2015 16:00,0.422,0.215,0.276,18.166,0,,,,,,,,,,,,,
2015/08/15 16:00,15/08/2015 17:00,0.419,0.312,0.174,17.574,0,,,,,,,,,,,,,
2015/08/15 17:00,15/08/2015 18:00,0.236,0.132,0.144,16.695,0,,,,,,,,,,,,,
2015/08/15 18:00,15/08/2015 19:00,0.067,0,0.091,15.007,0,,,,,,,,,,,,,
2015/08/15 19:00,15/08/2015 20:00,0.01,0,0.022,12.316,0,,,,,,,,,,,,,
2015/08/15 20:00,15/08/2015 21:00,0,0,0,11.336,0,,,,,,,,,,,,,
2015/08/15 21:00,15/08/2015 22:00,0,0,0,10.838,0,,,,,,,,,,,,,
2015/08/15 22:00,15/08/2015 23:00,0,0,0,10.343,0,,,,,,,,,,,,,
2015/08/15 23:00,16/08/2015 00:00,0,0,0,9.908,0,,,,,,,,,,,,,
2015/08/16 00:00,16/08/2015 01:00,0,0,0,9.438,0,,,,,,,,,,,,,
2015/08/16 01:00,16/08/2015 02:00,0,0,0,8.992,0,,,,,,,,,,,,,
2015/08/16 02:00,16/08/2015 03:00,0,0,0,8.616,0,,,,,,,,,,,,,
2015/08/16 03:00,16/08/2015 04:00,0,0,0,8.272,0,,,,,,,,,,,,,
2015/08/16 04:00,16/08/2015 05:00,0,0,0,7.963,0,,,,,,,,,,,,,
2015/08/16 05:00,16/08/2015 06:00,0.006,0,0.017,8.808,0,,,,,,,,,,,,,
2015/08/16 06:00,16/08/2015 07:00,0.096,0.071,0.049,11.245,0,,,,,,,,,,,,,
2015/08/16 07:00,16/08/2015 08:00,0.287,0.255,0.074,13.983,0,,,,,,,,,,,,,
2015/08/16 08:00,16/08/2015 09:00,0.474,0.448,0.102,16.271,0,,,,,,,,,,,,,
2015/08/16 09:00,16/08/2015 10:00,0.55,0.447,0.202,17.707,0,,,,,,,,,,,,,
2015/08/16 10:00,16/08/2015 11:00,0.406,0.159,0.314,18.822,0,,,,,,,,,,,,,
2015/08/16 11:00,16/08/2015 12:00,0.262,0.029,0.279,19.584,0,,,,,,,,,,,,,
2015/08/16 12:00,16/08/2015 13:00,0.291,0.034,0.308,20.046,0,,,,,,,,,,,,,
2015/08/16 13:00,16/08/2015 14:00,0.346,0.06,0.346,20.497,0,,,,,,,,,,,,,
2015/08/16 14:00,16/08/2015 15:00,0.245,0.017,0.273,20.535,0,,,,,,,,,,,,,
2015/08/16 15:00,16/08/2015 16:00,0.285,0.053,0.282,20.228,0,,,,,,,,,,,,,
2015/08/16 16:00,16/08/2015 17:00,0.205,0.026,0.218,19.607,0,,,,,,,,,,,,,
2015/08/16 17:00,16/08/2015 18:00,0.129,0.013,0.147,18.846,0,,,,,,,,,,,,,
2015/08/16 18:00,16/08/2015 19:00,0.046,0,0.067,17.584,0,,,,,,,,,,,,,
2015/08/16 19:00,16/08/2015 20:00,0.001,0,0.007,16.06,0,,,,,,,,,,,,,
2015/08/16 20:00,16/08/2015 21:00,0,0,0,15.255,0,,,,,,,,,,,,,
2015/08/16 21:00,16/08/2015 22:00,0,0,0,14.426,0,,,,,,,,,,,,,
2015/08/16 22:00,16/08/2015 23:00,0,0,0,13.615,0,,,,,,,,,,,,,
2015/08/16 23:00,17/08/2015 00:00,0,0,0,13.01,0,,,,,,,,,,,,,
2015/08/17 00:00,17/08/2015 01:00,0,0,0,12.707,0,,,,,,,,,,,,,
2015/08/17 01:00,17/08/2015 02:00,0,0,0,12.644,0,,,,,,,,,,,,,
2015/08/17 02:00,17/08/2015 03:00,0,0,0,12.618,0,,,,,,,,,,,,,
2015/08/17 03:00,17/08/2015 04:00,0,0,0,12.276,0,,,,,,,,,,,,,
2015/08/17 04:00,17/08/2015 05:00,0,0,0,11.813,0,,,,,,,,,,,,,
2015/08/17 05:00,17/08/2015 06:00,0,0,0.003,11.979,0,,,,,,,,,,,,,
2015/08/17 06:00,17/08/2015 07:00,0.029,0,0.047,13.838,0,,,,,,,,,,,,,
2015/08/17 07:00,17/08/2015 08:00,0.082,0.002,0.105,16.148,0,,,,,,,,,,,,,
2015/08/17 08:00,17/08/2015 09:00,0.213,0.045,0.207,18.376,0,,,,,,,,,,,,,
2015/08/17 09:00,17/08/2015 10:00,0.521,0.407,0.211,19.695,0,,,,,,,,,,,,,
2015/08/17 10:00,17/08/2015 11:00,0.501,0.32,0.274,20.565,0,,,,,,,,,,,,,
2015/08/17 11:00,17/08/2015 12:00,0.266,0.019,0.295,21.063,0,,,,,,,,,,,,,
2015/08/17 12:00,17/08/2015 13:00,0.302,0.036,0.321,21.527,0,,,,,,,,,,,,,
2015/08/17 13:00,17/08/2015 14:00,0.312,0.039,0.329,21.605,0,,,,,,,,,,,,,
2015/08/17 14:00,17/08/2015 15:00,0.225,0.016,0.253,21.462,0,,,,,,,,,,,,,
2015/08/17 15:00,17/08/2015 16:00,0.209,0.027,0.223,21.184,0,,,,,,,,,,,,,
2015/08/17 16:00,17/08/2015 17:00,0.16,0.012,0.184,20.72,0,,,,,,,,,,,,,
2015/08/17 17:00,17/08/2015 18:00,0.106,0.005,0.13,19.683,0,,,,,,,,,,,,,
2015/08/17 18:00,17/08/2015 19:00,0.044,0,0.065,17.727,0,,,,,,,,,,,,,
2015/08/17 19:00,17/08/2015 20:00,0.001,0,0.008,15.417,0,,,,,,,,,,,,,
2015/08/17 20:00,17/08/2015 21:00,0,0,0,14.59,0,,,,,,,,,,,,,
2015/08/17 21:00,17/08/2015 22:00,0,0,0,13.901,0,,,,,,,,,,,,,
2015/08/17 22:00,17/08/2015 23:00,0,0,0,13.282,0,,,,,,,,,,,,,
2015/08/17 23:00,18/08/2015 00:00,0,0,0,12.888,0,,,,,,,,,,,,,
2015/08/18 00:00,18/08/2015 01:00,0,0,0,12.58,0,,,,,,,,,,,,,
2015/08/18 01:00,18/08/2015 02:00,0,0,0,12.323,0,,,,,,,,,,,,,
2015/08/18 02:00,18/08/2015 03:00,0,0,0,12.133,0,,,,,,,,,,,,,
2015/08/18 03:00,18/08/2015 04:00,0,0,0,11.936,0,,,,,,,,,,,,,
2015/08/18 04:00,18/08/2015 05:00,0,0,0,11.945,0,,,,,,,,,,,,,
2015/08/18 05:00,18/08/2015 06:00,0.001,0,0.009,12.283,0,,,,,,,,,,,,,
2015/08/18 06:00,18/08/2015 07:00,0.014,0.001,0.027,13.182,0,,,,,,,,,,,,,
2015/08/18 07:00,18/08/2015 08:00,0.1,0.015,0.112,14.576,0,,,,,,,,,,,,,
2015/08/18 08:00,18/08/2015 09:00,0.159,0.024,0.167,16.117,0,,,,,,,,,,,,,
2015/08/18 09:00,18/08/2015 10:00,0.118,0,0.147,17.22,0,,,,,,,,,,,,,
2015/08/18 10:00,18/08/2015 11:00,0.099,0,0.127,17.939,0,,,,,,,,,,,,,
2015/08/18 11:00,18/08/2015 12:00,0.165,0.001,0.198,18.396,0,,,,,,,,,,,,,
2015/08/18 12:00,18/08/2015 13:00,0.198,0.002,0.234,18.723,0,,,,,,,,,,,,,
2015/08/18 13:00,18/08/2015 14:00,0.205,0.007,0.237,18.975,0,,,,,,,,,,,,,
2015/08/18 14:00,18/08/2015 15:00,0.256,0.022,0.279,18.914,0,,,,,,,,,,,,,
2015/08/18 15:00,18/08/2015 16:00,0.198,0.011,0.224,18.591,0,,,,,,,,,,,,,
2015/08/18 16:00,18/08/2015 17:00,0.123,0.002,0.151,18.064,0,,,,,,,,,,,,,
2015/08/18 17:00,18/08/2015 18:00,0.08,0.001,0.104,17.329,0,,,,,,,,,,,,,
2015/08/18 18:00,18/08/2015 19:00,0.034,0,0.053,16.427,0,,,,,,,,,,,,,
2015/08/18 19:00,18/08/2015 20:00,0,0,0.003,15.554,0,,,,,,,,,,,,,
2015/08/18 20:00,18/08/2015 21:00,0,0,0,15.065,0,,,,,,,,,,,,,
2015/08/18 21:00,18/08/2015 22:00,0,0,0,14.831,0,,,,,,,,,,,,,
2015/08/18 22:00,18/08/2015 23:00,0,0,0,14.666,0,,,,,,,,,,,,,
2015/08/18 23:00,19/08/2015 00:00,0,0,0,14.467,0,,,,,,,,,,,,,
2015/08/19 00:00,19/08/2015 01:00,0,0,0,14.276,0,,,,,,,,,,,,,
2015/08/19 01:00,19/08/2015 02:00,0,0,0,14.052,0,,,,,,,,,,,,,
2015/08/19 02:00,19/08/2015 03:00,0,0,0,13.834,0,,,,,,,,,,,,,
2015/08/19 03:00,19/08/2015 04:00,0,0,0,13.566,0,,,,,,,,,,,,,
2015/08/19 04:00,19/08/2015 05:00,0,0,0,13.31,0,,,,,,,,,,,,,
2015/08/19 05:00,19/08/2015 06:00,0.003,0,0.012,13.359,0,,,,,,,,,,,,,
2015/08/19 06:00,19/08/2015 07:00,0.071,0.026,0.068,14.104,0,,,,,,,,,,,,,
2015/08/19 07:00,19/08/2015 08:00,0.242,0.172,0.109,15.496,0,,,,,,,,,,,,,
2015/08/19 08:00,19/08/2015 09:00,0.478,0.467,0.09,17.208,0,,,,,,,,,,,,,
2015/08/19 09:00,19/08/2015 10:00,0.649,0.685,0.099,19.041,0,,,,,,,,,,,,,
2015/08/19 10:00,19/08/2015 11:00,0.722,0.738,0.154,20.503,0,,,,,,,,,,,,,
2015/08/19 11:00,19/08/2015 12:00,0.668,0.528,0.29,21.229,0,,,,,,,,,,,,,
2015/08/19 12:00,19/08/2015 13:00,0.62,0.419,0.334,21.391,0,,,,,,,,,,,,,
2015/08/19 13:00,19/08/2015 14:00,0.37,0.1,0.336,21.095,0,,,,,,,,,,,,,
2015/08/19 14:00,19/08/2015 15:00,0.342,0.082,0.319,20.321,0,,,,,,,,,,,,,
2015/08/19 15:00,19/08/2015 16:00,0.114,0.003,0.141,19.101,0,,,,,,,,,,,,,
2015/08/19 16:00,19/08/2015 17:00,0.075,0,0.1,17.754,0,,,,,,,,,,,,,
2015/08/19 17:00,19/08/2015 18:00,0.043,0,0.064,16.677,0,,,,,,,,,,,,,
2015/08/19 18:00,19/08/2015 19:00,0.009,0,0.021,15.846,0,,,,,,,,,,,,,
2015/08/19 19:00,19/08/2015 20:00,0.001,0,0.008,15.234,0,,,,,,,,,,,,,
2015/08/19 20:00,19/08/2015 21:00,0,0,0,14.975,0,,,,,,,,,,,,,
2015/08/19 21:00,19/08/2015 22:00,0,0,0,14.816,0,,,,,,,,,,,,,
2015/08/19 22:00,19/08/2015 23:00,0,0,0,14.727,0,,,,,,,,,,,,,
2015/08/19 23:00,20/08/2015 00:00,0,0,0,14.712,0,,,,,,,,,,,,,
2015/08/20 00:00,20/08/2015 01:00,0,0,0,14.607,0,,,,,,,,,,,,,
2015/08/20 01:00,20/08/2015 02:00,0,0,0,14.531,0,,,,,,,,,,,,,
2015/08/20 02:00,20/08/2015 03:00,0,0,0,14.311,0,,,,,,,,,,,,,
2015/08/20 03:00,20/08/2015 04:00,0,0,0,13.858,0,,,,,,,,,,,,,
2015/08/20 04:00,20/08/2015 05:00,0,0,0,13.297,0,,,,,,,,,,,,,
2015/08/20 05:00,20/08/2015 06:00,0.001,0,0.007,13.785,0,,,,,,,,,,,,,
2015/08/20 06:00,20/08/2015 07:00,0.049,0.006,0.064,15.258,0,,,,,,,,,,,,,
2015/08/20 07:00,20/08/2015 08:00,0.156,0.054,0.134,17.077,0,,,,,,,,,,,,,
2015/08/20 08:00,20/08/2015 09:00,0.21,0.065,0.185,18.915,0,,,,,,,,,,,,,
2015/08/20 09:00,20/08/2015 10:00,0.228,0.023,0.248,20.314,0,,,,,,,,,,,,,
2015/08/20 10:00,20/08/2015 11:00,0.469,0.257,0.299,21.049,0,,,,,,,,,,,,,
2015/08/20 11:00,20/08/2015 12:00,0.771,0.776,0.193,21.535,0,,,,,,,,,,,,,
2015/08/20 12:00,20/08/2015 13:00,0.361,0.184,0.244,22.292,0,,,,,,,,,,,,,
2015/08/20 13:00,20/08/2015 14:00,0.479,0.263,0.311,22.964,0,,,,,,,,,,,,,
2015/08/20 14:00,20/08/2015 15:00,0.455,0.243,0.301,23.221,0,,,,,,,,,,,,,
2015/08/20 15:00,20/08/2015 16:00,0.33,0.106,0.286,23.034,0,,,,,,,,,,,,,
2015/08/20 16:00,20/08/2015 17:00,0.194,0.029,0.206,22.499,0,,,,,,,,,,,,,
2015/08/20 17:00,20/08/2015 18:00,0.148,0.043,0.14,21.798,0,,,,,,,,,,,,,
2015/08/20 18:00,20/08/2015 19:00,0.046,0,0.068,20.286,0,,,,,,,,,,,,,
2015/08/20 19:00,20/08/2015 20:00,0,0,0.002,18.969,0,,,,,,,,,,,,,
2015/08/20 20:00,20/08/2015 21:00,0,0,0,18.795,0,,,,,,,,,,,,,
2015/08/20 21:00,20/08/2015 22:00,0,0,0,18.553,0,,,,,,,,,,,,,
2015/08/20 22:00,20/08/2015 23:00,0,0,0,18.216,0,,,,,,,,,,,,,
2015/08/20 23:00,21/08/2015 00:00,0,0,0,18.143,0,,,,,,,,,,,,,
2015/08/21 00:00,21/08/2015 01:00,0,0,0,18.136,0,,,,,,,,,,,,,
2015/08/21 01:00,21/08/2015 02:00,0,0,0,17.812,0,,,,,,,,,,,,,
2015/08/21 02:00,21/08/2015 03:00,0,0,0,17.344,0,,,,,,,,,,,,,
2015/08/21 03:00,21/08/2015 04:00,0,0,0,17.008,0,,,,,,,,,,,,,
2015/08/21 04:00,21/08/2015 05:00,0,0,0,16.886,0,,,,,,,,,,,,,
2015/08/21 05:00,21/08/2015 06:00,0.001,0,0.008,17.086,0,,,,,,,,,,,,,
2015/08/21 06:00,21/08/2015 07:00,0.052,0.008,0.066,17.928,0,,,,,,,,,,,,,
2015/08/21 07:00,21/08/2015 08:00,0.122,0.023,0.129,19.292,0,,,,,,,,,,,,,
